# t_sec x y yaw_rad cum_dist_m
0.110 0.003126 -0.000492 0.004687 0.000000
0.206 0.003126 -0.000492 0.004687 0.000000
0.307 0.003126 -0.000492 0.004687 0.000000
0.406 0.003126 -0.000492 0.004687 0.000000
0.508 0.003126 -0.000492 0.004687 0.000000
0.606 0.003126 -0.000492 0.004687 0.000000
0.707 0.003126 -0.000492 0.004687 0.000000
0.806 0.003126 -0.000492 0.004687 0.000000
0.906 0.003126 -0.000492 0.004687 0.000000
1.006 0.003126 -0.000492 0.004687 0.000000
1.106 0.003126 -0.000492 0.004687 0.000000
1.207 0.003126 -0.000492 0.004687 0.000000
1.306 0.003126 -0.000492 0.004687 0.000000
1.406 0.003126 -0.000492 0.004687 0.000000
1.506 0.003126 -0.000492 0.004687 0.000000
1.606 0.003126 -0.000492 0.004687 0.000000
1.707 0.003126 -0.000492 0.004687 0.000000
1.815 0.003126 -0.000492 0.004687 0.000000
1.906 0.003126 -0.000492 0.004687 0.000000
2.006 0.003126 -0.000492 0.004687 0.000000
2.106 0.003126 -0.000492 0.004687 0.000000
2.206 0.003126 -0.000492 0.004687 0.000000
2.306 0.003126 -0.000492 0.004687 0.000000
2.407 0.003179 -0.000491 0.032613 0.000053
2.507 0.002872 -0.000583 0.059627 0.000374
2.606 0.001463 -0.001156 0.091223 0.001894
2.706 0.001725 -0.001132 0.141837 0.002158
2.806 0.001649 -0.001143 0.162781 0.002235
2.906 0.001631 -0.001147 0.187216 0.002253
3.007 0.001433 -0.001187 0.239576 0.002455
3.106 0.001665 -0.001126 0.267501 0.002694
3.206 0.001762 -0.001098 0.291936 0.002795
3.306 0.001611 -0.001148 0.340805 0.002954
3.406 0.001741 -0.001099 0.368730 0.003093
3.506 0.001668 -0.001130 0.396655 0.003173
3.606 0.001948 -0.001002 0.445524 0.003481
3.707 0.001788 -0.001081 0.468214 0.003659
3.806 0.001611 -0.001172 0.510102 0.003859
3.906 0.001765 -0.001083 0.543437 0.004037
4.006 0.001715 -0.001116 0.569792 0.004097
4.106 0.001879 -0.001007 0.613600 0.004294
4.206 0.001654 -0.001169 0.634544 0.004572
4.306 0.001792 -0.001059 0.678177 0.004749
4.406 0.032517 0.033323 0.696142 0.050859
4.506 0.032486 0.033299 0.727558 0.050898
4.607 0.032723 0.033514 0.764210 0.051218
4.706 0.032552 0.033342 0.799116 0.051460
4.806 0.032566 0.033358 0.828787 0.051480
4.906 0.032293 0.033049 0.858458 0.051893
5.006 0.032570 0.033394 0.902091 0.052336
5.107 0.032558 0.033375 0.931761 0.052358
5.206 0.032569 0.033392 0.968413 0.052378
5.306 0.032602 0.033440 1.001575 0.052436
5.406 0.032568 0.033379 1.034736 0.052506
