# t_sec x y yaw_rad cum_dist_m
0.102 -0.004683 -0.002547 0.009375 0.000000
0.202 -0.004723 -0.002547 0.009375 0.000040
0.302 -0.005046 -0.002552 0.023338 0.000363
0.401 -0.004567 -0.002530 0.058244 0.000842
0.504 -0.005067 -0.002568 0.084424 0.001343
0.601 -0.005587 -0.002620 0.112349 0.001865
0.707 -0.004852 -0.002526 0.153120 0.002606
0.802 -0.005012 -0.002553 0.185653 0.002769
0.901 -0.004789 -0.002506 0.211833 0.002997
1.001 -0.004846 -0.002523 0.244994 0.003056
1.103 -0.004987 -0.002558 0.285137 0.003201
1.202 -0.004510 -0.002412 0.321614 0.003700
1.301 -0.005125 -0.002630 0.363677 0.004352
1.402 -0.004401 -0.002343 0.384621 0.005131
1.502 -0.004831 -0.002531 0.417782 0.005601
1.601 -0.005001 -0.002602 0.463161 0.005784
1.701 -0.005037 -0.002622 0.489341 0.005826
1.802 -0.005020 -0.002612 0.515520 0.005845
1.901 -0.004402 -0.002237 0.569626 0.006568
2.004 -0.004884 -0.002558 0.594060 0.007147
2.118 -0.005130 -0.002728 0.618495 0.007446
2.207 -0.004857 -0.002526 0.646420 0.007785
2.302 0.039488 0.031058 0.711404 0.063412
2.401 0.039647 0.031201 0.737584 0.063626
2.501 0.039790 0.031335 0.779472 0.063821
2.601 0.039929 0.031479 0.823105 0.064022
2.701 0.039798 0.031334 0.844049 0.064217
2.802 0.039614 0.031121 0.866738 0.064499
2.902 0.039746 0.031277 0.919098 0.064703
3.002 0.039466 0.030896 0.950514 0.065176
3.101 0.039624 0.031127 0.974949 0.065456
3.201 0.039772 0.031336 1.025563 0.065712
3.302 0.039537 0.030937 1.053488 0.066176
3.406 0.039830 0.031488 1.104103 0.066799
3.502 0.039778 0.031380 1.128538 0.066919
3.609 0.056729 0.034353 1.157979 0.084129
3.702 0.080068 0.038298 1.194906 0.107799
3.802 0.080014 0.038158 1.226148 0.107948
3.902 0.080265 0.038934 1.266639 0.108763
4.002 0.080267 0.038938 1.289503 0.108768
4.103 0.080196 0.038682 1.314112 0.109034
4.228 0.080320 0.039206 1.354255 0.109573
4.302 0.080207 0.038637 1.385671 0.110154
4.401 0.080119 0.038102 1.429304 0.110696
4.502 0.080184 0.038658 1.472937 0.111255
4.602 0.080184 0.038658 1.488645 0.111255
4.708 0.080158 0.038341 1.534024 0.111573
4.801 0.080163 0.038282 1.582893 0.111632
4.901 0.080159 0.038339 1.607328 0.111689
5.008 0.080140 0.038713 1.640489 0.112063
5.101 0.093710 0.025606 1.693745 0.130928
5.202 0.093630 0.026181 1.723415 0.131508
5.302 0.093612 0.026303 1.747850 0.131632
5.411 0.093761 0.025545 1.794974 0.132404
5.501 0.093694 0.025812 1.824644 0.132680
5.608 0.093722 0.025716 1.863042 0.132780
5.702 0.093709 0.025753 1.892712 0.132819
5.801 0.093799 0.025505 1.924128 0.133083
5.902 0.093775 0.025562 1.950308 0.133144
6.002 0.093563 0.026070 1.995687 0.133694
6.102 0.093844 0.025471 2.023612 0.134356
6.201 0.093446 0.026231 2.062009 0.135215
6.301 0.093601 0.025962 2.088189 0.135525
6.404 0.093835 0.025564 2.119605 0.135987
6.502 0.093874 0.025519 2.161493 0.136046
6.602 0.093897 0.025485 2.189418 0.136087
6.702 0.093367 0.026202 2.215773 0.136979
6.804 0.089654 0.024321 2.243156 0.141141
6.901 0.089783 0.024163 2.257467 0.141345
7.008 0.089753 0.024188 2.295865 0.141385
7.101 0.089660 0.024292 2.311747 0.141524
7.201 0.089852 0.024088 2.344734 0.141804
7.302 0.090047 0.023901 2.388367 0.142075
7.414 0.090006 0.023934 2.426939 0.142128
7.501 0.089653 0.024231 2.454864 0.142589
7.603 0.089670 0.024220 2.489771 0.142609
7.701 0.089748 0.024154 2.529913 0.142710
7.801 0.089348 0.024428 2.557838 0.143195
7.902 0.089517 0.024321 2.580528 0.143395
8.002 0.089717 0.024193 2.620845 0.143632
8.102 0.089416 0.024360 2.666223 0.143976
8.202 0.075329 0.020382 2.701865 0.158613
8.301 0.074054 0.019930 2.712430 0.159967
8.401 0.074152 0.019886 2.757983 0.160075
8.502 0.073583 0.020102 2.796380 0.160684
8.604 0.074057 0.019943 2.824306 0.161184
8.701 0.073857 0.019998 2.867939 0.161391
8.802 0.073829 0.020008 2.890628 0.161420
8.902 0.074067 0.019948 2.920299 0.161664
9.002 0.073711 0.020022 2.965677 0.162027
9.101 0.074047 0.019969 2.998839 0.162366
9.201 0.073886 0.019989 3.026764 0.162528
9.301 0.073915 0.019993 3.065161 0.162557
