# t_sec x y yaw_rad cum_dist_m
0.102 -0.001562 -0.000164 0.001562 0.000000
0.202 -0.001562 -0.000164 0.001562 0.000000
0.302 -0.001562 -0.000164 0.001562 0.000000
0.402 -0.001562 -0.000164 0.001562 0.000000
0.502 -0.010937 -0.001727 0.001562 0.009504
0.602 -0.010957 -0.001727 0.003482 0.009524
0.702 -0.011012 -0.001727 0.028092 0.009579
0.802 -0.011071 -0.001728 0.049210 0.009638
0.902 -0.011270 -0.001742 0.078881 0.009838
1.002 -0.010911 -0.001706 0.122514 0.010199
1.102 -0.010950 -0.001710 0.150439 0.010239
1.202 -0.010848 -0.001693 0.178364 0.010342
1.302 -0.011046 -0.001735 0.220252 0.010545
1.402 -0.010733 -0.001658 0.248178 0.010868
1.502 -0.010346 -0.001554 0.277848 0.011268
1.602 -0.010841 -0.001707 0.305773 0.011786
1.702 -0.010360 -0.001535 0.352897 0.012296
1.802 -0.010109 -0.001440 0.379077 0.012565
1.902 -0.010484 -0.001595 0.427946 0.012970
2.002 -0.009957 -0.001345 0.452381 0.013553
2.102 -0.010262 -0.001501 0.473325 0.013896
2.202 -0.010352 -0.001545 0.504741 0.013996
2.302 -0.009954 -0.001315 0.550119 0.014455
2.402 -0.010182 -0.001459 0.579790 0.014725
2.502 -0.009777 -0.001168 0.632324 0.015225
2.602 -0.009994 -0.001334 0.656759 0.015498
2.702 -0.009853 -0.001221 0.682939 0.015679
2.802 0.039923 0.042024 0.723816 0.081616
2.902 0.039908 0.042013 0.762213 0.081635
3.002 0.039822 0.041928 0.786648 0.081755
3.102 0.039822 0.041927 0.818064 0.081756
3.203 0.040057 0.042200 0.865188 0.082116
3.302 0.040063 0.042205 0.891368 0.082123
3.402 0.039941 0.042053 0.931510 0.082318
3.502 0.039860 0.041946 0.973398 0.082452
3.602 0.039870 0.041962 0.992597 0.082471
3.702 0.040093 0.042317 1.032739 0.082890
3.802 0.039988 0.042126 1.069391 0.083108
3.904 0.039995 0.042140 1.095571 0.083124
4.002 0.040238 0.042644 1.137459 0.083684
4.102 0.040150 0.042445 1.163639 0.083902
4.204 0.040017 0.042120 1.198546 0.084253
4.302 0.057689 0.035817 1.239658 0.103015
4.402 0.062079 0.034261 1.268258 0.107672
4.508 0.062184 0.034623 1.296183 0.108049
4.602 0.062209 0.034680 1.345052 0.108112
4.702 0.062239 0.034838 1.376468 0.108273
4.812 0.062278 0.035056 1.409629 0.108494
4.903 0.062191 0.034426 1.449772 0.109131
5.002 0.062210 0.034605 1.474207 0.109312
5.102 0.062235 0.034923 1.502132 0.109631
5.202 0.062239 0.034919 1.552746 0.109637
5.302 0.062238 0.034708 1.580672 0.109848
5.402 0.062227 0.035030 1.617324 0.110169
5.502 0.062215 0.035207 1.653976 0.110347
5.602 0.062219 0.035195 1.681901 0.110360
5.702 0.062246 0.034956 1.722043 0.110600
5.803 0.085989 0.029980 1.763637 0.134859
5.903 0.086106 0.029433 1.786326 0.135419
6.002 0.086159 0.029198 1.828214 0.135659
6.104 0.086035 0.029631 1.864866 0.136109
6.202 0.085994 0.029765 1.889301 0.136249
6.302 0.086007 0.029727 1.929443 0.136289
6.403 0.086050 0.029616 1.962604 0.136408
6.502 0.085851 0.030071 1.988784 0.136906
6.602 0.085818 0.030145 2.018455 0.136986
6.702 0.086094 0.029588 2.064183 0.137608
6.802 0.085685 0.030319 2.090363 0.138446
