# t_sec x y yaw_rad cum_dist_m
0.101 -0.004623 -0.004109 0.009375 0.000000
0.201 -0.004543 -0.004108 0.009375 0.000079
0.301 -0.004643 -0.004110 0.023512 0.000179
0.401 -0.004563 -0.004107 0.037649 0.000259
0.502 -0.004443 -0.004102 0.065575 0.000380
0.601 -0.004745 -0.004127 0.109208 0.000683
0.701 -0.004094 -0.004045 0.133642 0.001339
0.802 -0.004105 -0.004047 0.163313 0.001350
0.902 -0.004027 -0.004030 0.203456 0.001429
1.001 -0.003872 -0.003994 0.231381 0.001589
1.101 -0.003620 -0.003931 0.266287 0.001848
1.201 -0.003428 -0.003874 0.306430 0.002049
1.301 -0.003581 -0.003926 0.343082 0.002211
1.401 -0.003281 -0.003812 0.374498 0.002533
1.501 -0.003315 -0.003830 0.411150 0.002572
1.601 -0.003590 -0.003953 0.437330 0.002873
1.701 0.020800 0.023695 0.489296 0.039741
1.803 0.042031 0.048392 0.528468 0.072310
1.902 0.042390 0.048609 0.549412 0.072729
2.001 0.042543 0.048703 0.579083 0.072909
2.106 0.042509 0.048688 0.629697 0.072946
2.201 0.042572 0.048736 0.657623 0.073026
2.304 0.042526 0.048698 0.696194 0.073085
2.401 0.042877 0.048999 0.732672 0.073547
2.501 0.042951 0.049067 0.760597 0.073647
2.608 0.042877 0.048998 0.800740 0.073749
2.702 0.042960 0.049085 0.832330 0.073869
2.801 0.042894 0.049011 0.862001 0.073968
2.901 0.043187 0.049368 0.895162 0.074430
3.001 0.043262 0.049461 0.938970 0.074549
3.102 0.043400 0.049657 0.963579 0.074789
3.201 0.057744 0.044708 1.012113 0.089963
3.301 0.069549 0.040660 1.046124 0.102442
3.401 0.069658 0.040852 1.070733 0.102664
3.502 0.069595 0.040726 1.102149 0.102805
3.601 0.069780 0.041125 1.145782 0.103246
3.701 0.069796 0.041162 1.173708 0.103286
3.801 0.069834 0.041261 1.201808 0.103392
3.901 0.069906 0.041466 1.250851 0.103609
4.001 0.069844 0.041271 1.280522 0.103813
4.102 0.070007 0.041830 1.292739 0.104396
4.203 0.070179 0.042501 1.346844 0.105088
4.301 0.070298 0.043072 1.374770 0.105672
4.401 0.070314 0.043164 1.402695 0.105765
4.501 0.070273 0.042860 1.446328 0.106073
4.601 0.070268 0.042841 1.475999 0.106092
4.702 0.070285 0.043041 1.503924 0.106293
4.804 0.070298 0.043396 1.552793 0.106649
4.902 0.070300 0.043317 1.573737 0.106728
5.004 0.073432 0.041618 1.612739 0.110290
5.101 0.087626 0.035117 1.656588 0.125903
5.201 0.087597 0.035413 1.701967 0.126201
5.302 0.087620 0.035248 1.719420 0.126367
5.405 0.087631 0.035190 1.743855 0.126427
5.502 0.087630 0.035191 1.768289 0.126429
5.601 0.087577 0.035440 1.790979 0.126683
5.702 0.087746 0.034782 1.839848 0.127363
5.802 0.087681 0.034994 1.869518 0.127584
5.901 0.087663 0.035052 1.897444 0.127645
6.001 0.087852 0.034550 1.942822 0.128181
6.102 0.087844 0.034568 1.972493 0.128202
6.201 0.087788 0.034695 2.014381 0.128340
6.302 0.087788 0.034695 2.040735 0.128340
6.401 0.087895 0.034503 2.082449 0.128560
6.501 0.087043 0.025234 2.124594 0.137868
6.601 0.086278 0.019761 2.161674 0.143394
6.702 0.086373 0.019632 2.191519 0.143554
6.801 0.086507 0.019447 2.235152 0.143782
6.901 0.086291 0.019716 2.261157 0.144127
7.001 0.086245 0.019774 2.285592 0.144201
7.101 0.086701 0.019270 2.337952 0.144880
7.203 0.086745 0.019226 2.367622 0.144942
7.310 0.086657 0.019309 2.393802 0.145063
7.401 0.086783 0.019209 2.444417 0.145223
7.501 0.087032 0.019008 2.472342 0.145543
7.602 0.086996 0.019031 2.500267 0.145586
7.703 0.086804 0.019172 2.535174 0.145824
7.802 0.087149 0.018948 2.578807 0.146235
7.901 0.087202 0.018917 2.604987 0.146296
8.001 0.087097 0.018978 2.645130 0.146418
8.102 0.080937 0.010942 2.657309 0.156544
8.201 0.080852 0.010984 2.681744 0.156639
8.301 0.081232 0.010810 2.734104 0.157058
8.407 0.080898 0.010952 2.756793 0.157420
8.503 0.080717 0.011023 2.781228 0.157615
