# t_sec x y yaw_rad cum_dist_m
0.102 -0.015625 0.000000 -0.000000 0.000000
0.206 -0.015625 0.000000 -0.000000 0.000000
0.302 -0.015625 0.000000 -0.000000 0.000000
0.401 -0.015625 0.000000 -0.000000 0.000000
0.503 -0.015625 0.000000 -0.000000 0.000000
0.601 -0.015959 -0.000004 0.019373 0.000335
0.703 -0.016101 -0.000007 0.043808 0.000476
0.801 -0.015532 0.000027 0.071733 0.001046
0.901 -0.015671 0.000014 0.104894 0.001186
1.001 -0.015493 0.000036 0.132820 0.001366
1.101 -0.015275 0.000072 0.176453 0.001587
1.201 -0.014952 0.000137 0.211359 0.001916
1.312 -0.015066 0.000112 0.232303 0.002032
1.401 0.027528 0.018818 0.307749 0.048552
1.501 0.045732 0.026811 0.356200 0.068433
1.602 0.045938 0.026891 0.384125 0.068655
1.701 0.046172 0.026999 0.426013 0.068912
1.801 0.046153 0.026989 0.445212 0.068933
1.902 0.046296 0.027062 0.481864 0.069093
2.002 0.046402 0.027119 0.518516 0.069213
2.102 0.046453 0.027149 0.539460 0.069273
2.201 0.046500 0.027182 0.590074 0.069330
2.302 0.046797 0.027388 0.618174 0.069692
2.401 0.046758 0.027358 0.649764 0.069741
2.501 0.046705 0.027316 0.686242 0.069809
2.601 0.047148 0.027695 0.722894 0.070391
2.702 0.047118 0.027668 0.754310 0.070431
2.802 0.047226 0.027778 0.782410 0.070585
2.902 0.047268 0.027816 0.822552 0.070642
3.002 0.047205 0.027745 0.848732 0.070737
3.102 0.062548 0.028888 0.886593 0.086122
3.201 0.091323 0.030075 0.923955 0.114922
3.301 0.091261 0.029991 0.953626 0.115027
3.401 0.091454 0.030272 0.997259 0.115367
3.501 0.091422 0.030221 1.030421 0.115427
3.601 0.091640 0.030601 1.056600 0.115865
3.702 0.091518 0.030369 1.088191 0.116127
3.802 0.091554 0.030442 1.117687 0.116207
3.901 0.091723 0.030798 1.161495 0.116602
4.002 0.091576 0.030444 1.196401 0.116986
4.101 0.091785 0.031010 1.234799 0.117589
4.202 0.091715 0.030801 1.250507 0.117809
4.302 0.091732 0.030859 1.294140 0.117870
4.402 0.091805 0.031132 1.325556 0.118152
4.501 0.091899 0.031583 1.365698 0.118613
4.601 0.092099 0.032601 1.391878 0.119650
4.701 0.092044 0.032244 1.423294 0.120011
4.801 0.092028 0.032141 1.452965 0.120115
4.902 0.092046 0.032305 1.498343 0.120280
5.001 0.112212 0.026918 1.523907 0.141152
5.102 0.112218 0.027170 1.551832 0.141404
5.202 0.112218 0.027323 1.605938 0.141557
5.301 0.112214 0.027401 1.632118 0.141636
5.401 0.112184 0.027808 1.654807 0.142044
5.501 0.112186 0.027672 1.707167 0.142181
5.601 0.112112 0.028145 1.733347 0.142660
5.702 0.112113 0.028158 1.761272 0.142673
5.802 0.112156 0.027944 1.790943 0.142891
5.903 0.112045 0.028377 1.843302 0.143339
6.002 0.111955 0.028671 1.883445 0.143647
6.102 0.111968 0.028633 1.907880 0.143687
6.202 0.104695 0.029294 1.950693 0.150990
6.301 0.093789 0.030977 1.994731 0.162026
6.401 0.093766 0.031028 2.020911 0.162081
6.501 0.093785 0.030985 2.050581 0.162128
6.601 0.093568 0.031385 2.094214 0.162584
6.701 0.093538 0.031437 2.127376 0.162643
6.801 0.093525 0.031454 2.155301 0.162665
6.905 0.093450 0.031557 2.204170 0.162792
7.001 0.093385 0.031643 2.223369 0.162900
7.102 0.093041 0.032082 2.261941 0.163457
7.201 0.093200 0.031898 2.295102 0.163700
7.303 0.093133 0.031972 2.321282 0.163800
7.407 0.093182 0.031921 2.373642 0.163871
7.501 0.093168 0.031935 2.401567 0.163891
7.602 0.092894 0.032174 2.429492 0.164254
7.701 0.095542 0.023092 2.470591 0.173714
7.801 0.095462 0.023151 2.498516 0.173814
7.901 0.095102 0.023411 2.521206 0.174258
8.002 0.095161 0.023384 2.575311 0.174323
8.101 0.095042 0.023459 2.589273 0.174464
8.201 0.094857 0.023573 2.641633 0.174681
8.301 0.094928 0.023534 2.667813 0.174763
8.403 0.094423 0.023781 2.699229 0.175325
8.501 0.094715 0.023651 2.739372 0.175646
8.621 0.094515 0.023731 2.758919 0.175861
8.701 0.093669 0.024057 2.785099 0.176768
8.801 0.094302 0.023851 2.835539 0.177435
8.902 0.093609 0.024055 2.865210 0.178158
9.002 0.093356 0.024122 2.894881 0.178419
9.101 0.093517 0.024085 2.943750 0.178584
9.202 0.093380 0.024113 2.973420 0.178723
9.301 0.093419 0.024106 2.996110 0.178763
9.402 0.121250 0.029931 3.043040 0.207197
9.504 0.121290 0.029929 3.070965 0.207237
9.601 0.121278 0.029928 3.100636 0.207249
9.703 0.120720 0.029940 3.139208 0.207807
9.801 0.120998 0.029942 -3.109071 0.208085
9.901 0.120837 0.029935 -3.075910 0.208246
10.001 0.120956 0.029945 -3.051475 0.208366
10.101 0.120579 0.029901 -3.019885 0.208746
10.201 0.120437 0.029890 -2.972761 0.208888
10.304 0.120556 0.029909 -2.943090 0.209009
10.401 0.120152 0.029821 -2.913420 0.209423
10.502 0.120247 0.029849 -2.875023 0.209522
10.611 0.120170 0.029827 -2.859315 0.209602
10.702 0.119193 0.029512 -2.812191 0.210628
10.801 0.131980 0.014473 -2.764622 0.230369
10.901 0.132144 0.014540 -2.736697 0.230546
11.002 0.132316 0.014621 -2.700045 0.230737
11.106 0.131899 0.014412 -2.661647 0.231203
11.205 0.131878 0.014403 -2.630231 0.231226
11.301 0.131635 0.014258 -2.602481 0.231509
11.401 0.131314 0.014059 -2.563734 0.231887
11.502 0.131464 0.014163 -2.532319 0.232069
11.602 0.131333 0.014068 -2.504393 0.232230
11.701 0.131158 0.013930 -2.467741 0.232453
11.802 0.131051 0.013840 -2.431089 0.232594
11.901 0.130872 0.013683 -2.390947 0.232831
12.002 0.130902 0.013711 -2.359531 0.232873
12.101 0.130524 0.013324 -2.334922 0.233413
12.201 0.130416 0.013212 -2.284307 0.233569
12.302 0.119977 0.019650 -2.249545 0.245834
