# t_sec x y yaw_rad cum_dist_m
0.102 0.001565 -0.000656 0.006250 0.000000
0.202 0.001565 -0.000656 0.006250 0.000000
0.302 0.001565 -0.000656 0.006250 0.000000
0.401 0.001565 -0.000656 0.006250 0.000000
0.505 0.001565 -0.000656 0.006250 0.000000
0.602 0.001565 -0.000656 0.006250 0.000000
0.702 0.001565 -0.000656 0.006250 0.000000
0.801 0.001565 -0.000656 0.006250 0.000000
0.902 0.001565 -0.000656 0.006250 0.000000
1.002 0.001518 -0.000657 0.011661 0.000046
1.102 0.001541 -0.000654 0.043076 0.000069
1.203 0.001580 -0.000653 0.067686 0.000108
1.302 0.001239 -0.000681 0.092120 0.000451
1.402 0.002071 -0.000583 0.130343 0.001288
1.502 0.001550 -0.000663 0.158443 0.001815
1.602 0.001573 -0.000657 0.186368 0.001838
1.705 0.002238 -0.000518 0.233492 0.002518
1.802 0.002180 -0.000533 0.256356 0.002578
1.903 0.002158 -0.000539 0.289342 0.002601
2.004 0.002202 -0.000527 0.329660 0.002647
2.102 0.011444 0.002450 0.364032 0.012357
2.202 0.044271 0.013070 0.431668 0.046859
2.302 0.044598 0.013227 0.475301 0.047221
2.402 0.044704 0.013284 0.503227 0.047342
2.501 0.044669 0.013261 0.532897 0.047383
2.602 0.044274 0.013022 0.571294 0.047846
2.702 0.044606 0.013248 0.614928 0.048248
2.802 0.044428 0.013119 0.634126 0.048468
2.902 0.044558 0.013216 0.674094 0.048630
3.002 0.044556 0.013214 0.716157 0.048633
3.102 0.044661 0.013308 0.749318 0.048774
3.201 0.044675 0.013323 0.789461 0.048795
3.302 0.044783 0.013437 0.815640 0.048952
3.402 0.044810 0.013467 0.845311 0.048991
3.502 0.044892 0.013560 0.871491 0.049116
3.604 0.082927 0.022686 0.883386 0.088231
3.702 0.083250 0.023093 0.907821 0.088749
3.802 0.083110 0.022901 0.942727 0.088986
3.902 0.083154 0.022969 0.975888 0.089068
4.001 0.083231 0.023082 1.009050 0.089204
4.104 0.083229 0.023083 1.042211 0.089206
4.202 0.083414 0.023416 1.077118 0.089587
4.306 0.083442 0.023468 1.106788 0.089646
4.407 0.083489 0.023576 1.157403 0.089764
4.502 0.083466 0.023518 1.181837 0.089827
4.602 0.083400 0.023350 1.204527 0.090007
4.711 0.083454 0.023501 1.246414 0.090168
4.802 0.083575 0.023902 1.286383 0.090587
4.902 0.083617 0.024052 1.305930 0.090743
5.009 0.083607 0.024017 1.339266 0.090779
5.102 0.083580 0.023902 1.381154 0.090898
5.201 0.083636 0.024219 1.403843 0.091220
5.302 0.094993 0.024802 1.440921 0.102592
5.402 0.120096 0.027008 1.463153 0.127792
5.502 0.120113 0.027188 1.480606 0.127972
5.602 0.120089 0.026906 1.527730 0.128254
5.702 0.120096 0.027158 1.553910 0.128506
5.802 0.120099 0.027056 1.583581 0.128608
5.902 0.120086 0.027390 1.618487 0.128942
6.002 0.120095 0.027303 1.655139 0.129029
6.102 0.120089 0.027345 1.684810 0.129071
6.202 0.120074 0.027469 1.723207 0.129196
6.302 0.120105 0.027288 1.754623 0.129379
6.402 0.120080 0.027407 1.780803 0.129500
6.502 0.119978 0.027860 1.822691 0.129965
6.601 0.120089 0.027462 1.854107 0.130379
6.702 0.120004 0.027732 1.880287 0.130662
6.803 0.119919 0.027985 1.904721 0.130929
6.902 0.114758 0.035554 1.937995 0.140090
7.002 0.104608 0.050746 1.930807 0.158361
7.102 0.104614 0.050735 1.958732 0.158373
7.202 0.104434 0.051137 2.005856 0.158813
7.302 0.104426 0.051154 2.032036 0.158833
7.402 0.104520 0.050977 2.079335 0.159033
7.502 0.104296 0.051360 2.107260 0.159477
7.602 0.104484 0.051055 2.130124 0.159836
7.702 0.104449 0.051097 2.173931 0.159891
7.802 0.104345 0.051245 2.201857 0.160072
7.903 0.104224 0.051404 2.229782 0.160271
8.001 0.104410 0.051171 2.252646 0.160569
8.101 0.104343 0.051244 2.301515 0.160668
8.202 0.104154 0.051449 2.324379 0.160947
8.302 0.104086 0.051520 2.354049 0.161046
8.402 0.104260 0.051347 2.401348 0.161291
8.502 0.103873 0.051692 2.422117 0.161809
8.602 0.115332 0.071904 2.433447 0.185043
8.702 0.115314 0.071918 2.482141 0.185066
8.802 0.115409 0.071847 2.510241 0.185185
