# t_sec x y yaw_rad cum_dist_m
0.102 0.001563 0.001398 0.001562 0.000000
0.204 0.001503 0.001398 0.022681 0.000059
0.302 0.002044 0.001412 0.033153 0.000600
0.402 0.001804 0.001399 0.068234 0.000840
0.502 0.001806 0.001399 0.099650 0.000842
0.602 0.002125 0.001435 0.129321 0.001163
0.702 0.002642 0.001522 0.167718 0.001687
0.802 0.002544 0.001504 0.200879 0.001786
0.902 0.002545 0.001504 0.225314 0.001787
1.002 0.002958 0.001607 0.267202 0.002213
1.102 0.002957 0.001605 0.296872 0.002216
1.202 0.003030 0.001633 0.337015 0.002294
1.302 0.003106 0.001662 0.368431 0.002375
1.402 0.003180 0.001692 0.399847 0.002455
1.502 0.003290 0.001741 0.436499 0.002576
1.602 0.003362 0.001776 0.472976 0.002656
1.701 0.003840 0.002031 0.509802 0.003198
1.802 0.003909 0.002072 0.529001 0.003278
1.904 0.003604 0.001883 0.569318 0.003637
2.002 0.003605 0.001884 0.598989 0.003638
2.102 0.040877 0.040774 0.639170 0.057505
2.202 0.041021 0.040880 0.670586 0.057684
2.302 0.040757 0.040666 0.696766 0.058025
2.402 0.041176 0.041035 0.735164 0.058583
2.502 0.040909 0.040775 0.773561 0.058955
2.602 0.041060 0.040932 0.799741 0.059173
2.704 0.041448 0.041343 0.832902 0.059739
2.802 0.041282 0.041145 0.874790 0.059997
2.906 0.041606 0.041560 0.916678 0.060524
3.002 0.041665 0.041636 0.937622 0.060620
3.106 0.041617 0.041588 0.984746 0.060687
3.202 0.041899 0.042026 1.009180 0.061207
3.303 0.041583 0.041496 1.047577 0.061824
3.401 0.041810 0.041916 1.084229 0.062301
3.502 0.093099 0.028554 1.128781 0.115302
3.602 0.093088 0.028532 1.149899 0.115327
3.708 0.093292 0.029013 1.191787 0.115849
3.802 0.093193 0.028751 1.226694 0.116129
3.904 0.093207 0.028793 1.256365 0.116174
4.002 0.093305 0.029103 1.273992 0.116499
4.102 0.093274 0.029025 1.328098 0.116583
4.202 0.093334 0.029280 1.352532 0.116845
4.302 0.093351 0.029379 1.389184 0.116946
4.402 0.093369 0.029483 1.418855 0.117051
4.502 0.093357 0.029384 1.464233 0.117150
4.602 0.093390 0.029764 1.493904 0.117531
4.702 0.093407 0.030042 1.527065 0.117810
4.802 0.093398 0.029683 1.556736 0.118169
4.902 0.107981 0.035846 1.593210 0.134001
5.017 0.130959 0.044870 1.622338 0.158687
5.102 0.130950 0.044991 1.648518 0.158809
5.202 0.130954 0.044956 1.672952 0.158844
5.305 0.130894 0.045393 1.723567 0.159285
5.403 0.130851 0.045649 1.748001 0.159544
5.502 0.130852 0.045627 1.793380 0.159566
5.602 0.130818 0.045763 1.819560 0.159706
5.702 0.130769 0.045937 1.863193 0.159887
5.802 0.130723 0.046077 1.899845 0.160034
5.902 0.130797 0.045878 1.926025 0.160246
6.002 0.130677 0.046168 1.960932 0.160560
6.102 0.130596 0.046354 2.001074 0.160763
6.202 0.130743 0.046049 2.030745 0.161102
6.302 0.130668 0.046191 2.062161 0.161262
6.402 0.130445 0.046597 2.102129 0.161726
6.502 0.130487 0.046532 2.130229 0.161803
6.602 0.124092 0.050967 2.112240 0.169585
6.702 0.123977 0.051149 2.145575 0.169800
6.802 0.123968 0.051164 2.176991 0.169817
6.902 0.123911 0.051241 2.213643 0.169914
7.003 0.123692 0.051516 2.255531 0.170265
7.102 0.123705 0.051499 2.278220 0.170285
7.202 0.123264 0.051989 2.316618 0.170944
7.302 0.123669 0.051574 2.351699 0.171524
7.402 0.123468 0.051767 2.376308 0.171803
7.502 0.123025 0.052175 2.412960 0.172404
7.602 0.123442 0.051819 2.451357 0.172952
7.702 0.122957 0.052205 2.479282 0.173572
7.802 0.122781 0.052339 2.508953 0.173792
7.902 0.122991 0.052180 2.557822 0.174055
8.002 0.122496 0.052496 2.584002 0.174643
8.107 0.115170 0.042434 2.598420 0.187089
8.202 0.109617 0.036031 2.636950 0.195566
8.302 0.109428 0.036135 2.664875 0.195781
8.402 0.109704 0.035995 2.689310 0.196090
8.502 0.109137 0.036251 2.741670 0.196711
8.602 0.109341 0.036169 2.764359 0.196931
8.702 0.109265 0.036197 2.790539 0.197011
8.801 0.109076 0.036262 2.823700 0.197212
8.902 0.108768 0.036350 2.867333 0.197532
9.002 0.108611 0.036393 2.893513 0.197695
9.102 0.108687 0.036372 2.935401 0.197774
9.201 0.108433 0.036420 2.963327 0.198033
9.302 0.108451 0.036419 2.996488 0.198052
9.402 0.108217 0.036445 3.036630 0.198287
9.509 0.108017 0.036466 3.066301 0.198488
9.603 0.108201 0.036454 3.097717 0.198672
9.702 0.107480 0.015417 -3.117246 0.219722
9.804 0.107600 0.015423 -3.089321 0.219842
9.902 0.107541 0.015417 -3.061396 0.219902
10.002 0.106961 0.015360 -3.024569 0.220484
10.102 0.107101 0.015378 -2.980936 0.220626
10.202 0.106874 0.015339 -2.961737 0.220856
10.302 0.107064 0.015377 -2.923340 0.221050
10.402 0.106537 0.015248 -2.884943 0.221593
10.502 0.106153 0.015140 -2.860508 0.221992
10.602 0.106424 0.015228 -2.808148 0.222277
10.702 0.106293 0.015180 -2.778478 0.222417
10.802 0.106049 0.015082 -2.754043 0.222679
10.902 0.106245 0.015174 -2.708665 0.222895
11.002 0.105941 0.015025 -2.680565 0.223234
11.102 0.105692 0.014897 -2.652814 0.223514
11.202 0.105638 0.014869 -2.603945 0.223575
11.302 0.105575 0.014828 -2.572529 0.223650
11.402 0.111278 0.017705 -2.539636 0.230038
11.502 0.113995 0.019107 -2.495350 0.233096
11.602 0.114121 0.019206 -2.467425 0.233255
11.703 0.113925 0.019039 -2.437754 0.233513
11.802 0.113397 0.018577 -2.397612 0.234214
11.902 0.113429 0.018603 -2.359215 0.234255
12.002 0.113271 0.018441 -2.334780 0.234481
12.102 0.113324 0.018502 -2.287656 0.234562
12.202 0.113044 0.018170 -2.259731 0.234997
12.302 0.112876 0.017961 -2.238787 0.235265
12.402 0.112990 0.018112 -2.191663 0.235455
12.503 0.112618 0.017568 -2.160247 0.236114
12.602 0.112687 0.017683 -2.132322 0.236248
12.702 0.112845 0.017939 -2.100906 0.236549
12.805 0.112426 0.017186 -2.059018 0.237410
12.902 0.112588 0.017509 -2.031093 0.237771
13.002 0.115988 0.041975 -1.913592 0.262472
13.102 0.115968 0.041918 -1.883921 0.262533
13.202 0.115975 0.041939 -1.859487 0.262554
13.302 0.115743 0.041086 -1.817599 0.263438
13.402 0.115907 0.041829 -1.773966 0.264199
13.502 0.115908 0.041828 -1.751276 0.264200
13.602 0.115844 0.041478 -1.707643 0.264557
13.702 0.115832 0.041313 -1.672737 0.264721
13.802 0.115794 0.040913 -1.650047 0.265123
13.902 0.115795 0.040908 -1.604494 0.265129
14.001 0.115790 0.040665 -1.564526 0.265371
14.102 0.115788 0.040708 -1.540091 0.265414
14.202 0.115799 0.040606 -1.498204 0.265517
14.302 0.115201 0.041480 -1.456609 0.266575
14.402 0.110575 0.051694 -1.387906 0.277788
14.502 0.110614 0.051496 -1.346018 0.277989
14.602 0.110623 0.051461 -1.323328 0.278026
14.704 0.110723 0.051116 -1.276205 0.278384
14.802 0.110753 0.051022 -1.250025 0.278483
14.904 0.110648 0.051325 -1.216863 0.278803
15.002 0.110901 0.050672 -1.185447 0.279503
15.103 0.110853 0.050781 -1.140069 0.279622
15.202 0.110896 0.050690 -1.119125 0.279723
15.302 0.110989 0.050511 -1.070256 0.279925
15.402 0.110975 0.050534 -1.038840 0.279953
15.505 0.111058 0.050398 -1.016151 0.280112
15.609 0.111168 0.050230 -0.979499 0.280313
15.702 0.111134 0.050277 -0.939356 0.280371
15.803 0.111291 0.050069 -0.913176 0.280632
15.902 0.103072 0.052909 -0.877661 0.289329
16.002 0.090291 0.057539 -0.816103 0.302922
16.107 0.090489 0.057339 -0.760427 0.303203
16.202 0.090515 0.057315 -0.742974 0.303239
16.302 0.090425 0.057394 -0.718365 0.303359
16.402 0.090377 0.057438 -0.681713 0.303424
16.502 0.090839 0.057084 -0.636334 0.304006
16.602 0.091033 0.056945 -0.611900 0.304244
16.702 0.090721 0.057154 -0.580484 0.304620
16.801 0.091147 0.056894 -0.535105 0.305119
16.902 0.091147 0.056893 -0.507180 0.305120
17.003 0.091253 0.056837 -0.475589 0.305240
17.105 0.091324 0.056800 -0.433701 0.305320
17.202 0.091413 0.056761 -0.407696 0.305417
17.302 0.075455 0.060875 -0.363081 0.321897
17.402 0.071581 0.061886 -0.322024 0.325901
17.501 0.071677 0.061857 -0.295844 0.326001
17.602 0.072312 0.061679 -0.250465 0.326660
17.702 0.072019 0.061747 -0.219049 0.326961
17.802 0.072273 0.061698 -0.189379 0.327220
17.902 0.072905 0.061590 -0.147491 0.327860
18.002 0.072825 0.061603 -0.116075 0.327941
18.102 0.073124 0.061570 -0.089720 0.328242
18.202 0.072917 0.061582 -0.049578 0.328448
18.302 0.073423 0.061566 -0.032124 0.328955
18.401 0.073745 0.061556 -0.032124 0.329276
18.501 0.073745 0.061556 -0.032124 0.329276
18.602 0.073745 0.061556 -0.032124 0.329276
18.702 0.073745 0.061556 -0.032124 0.329276
18.802 0.073745 0.061556 -0.032124 0.329276
18.902 0.073745 0.061556 -0.032124 0.329276
19.002 0.073745 0.061556 -0.032124 0.329276
19.102 0.073745 0.061556 -0.032124 0.329276
19.203 0.073745 0.061556 -0.032124 0.329276
19.302 0.073745 0.061556 -0.032124 0.329276
19.402 0.073745 0.061556 -0.032124 0.329276
19.504 0.073745 0.061556 -0.032124 0.329276
19.602 0.073745 0.061556 -0.032124 0.329276
19.701 0.073745 0.061556 -0.032124 0.329276
19.802 0.073745 0.061556 -0.032124 0.329276
19.902 0.073745 0.061556 -0.032124 0.329276
20.007 0.073745 0.061556 -0.032124 0.329276
20.102 0.073745 0.061556 -0.032124 0.329276
20.202 0.081149 0.061332 -0.028634 0.336684
20.302 0.091426 0.061041 -0.026888 0.346965
20.403 0.101259 0.060781 -0.026888 0.356801
20.502 0.054840 0.006830 0.027524 0.427973
20.602 0.061941 -0.000601 0.031874 0.438252
20.702 0.072971 -0.000250 0.031874 0.449288
20.802 0.085370 0.000293 0.049327 0.461699
20.902 0.097166 0.000964 0.063639 0.473513
21.003 0.114834 0.002111 0.067304 0.491218
21.103 0.129950 0.003141 0.067304 0.506369
21.202 0.141554 0.003933 0.069049 0.518000
21.302 0.159155 0.005135 0.069049 0.535642
21.402 0.173393 0.006119 0.069049 0.549914
21.502 0.185370 0.006948 0.069049 0.561921
21.603 0.202222 0.008113 0.069049 0.578813
21.702 0.213352 0.008863 0.067304 0.589968
21.802 0.230819 0.010013 0.065384 0.607473
21.906 0.245222 0.010914 0.061719 0.621904
22.002 0.259324 0.011776 0.059973 0.636032
