# t_sec x y yaw_rad cum_dist_m
0.103 0.004691 -0.000820 0.007813 0.000000
0.201 0.004691 -0.000820 0.007813 0.000000
0.301 0.004691 -0.000820 0.007813 0.000000
0.401 0.004691 -0.000820 0.007813 0.000000
0.501 0.004691 -0.000820 0.007813 0.000000
0.601 0.004691 -0.000820 0.007813 0.000000
0.701 0.004691 -0.000820 0.007813 0.000000
0.803 0.004691 -0.000820 0.007813 0.000000
0.907 0.004691 -0.000820 0.007813 0.000000
1.001 0.004591 -0.000821 0.013048 0.000100
1.103 0.004406 -0.000825 0.028756 0.000285
1.201 0.004250 -0.002396 0.051446 0.001863
1.303 0.004389 -0.002382 0.091588 0.002003
1.401 0.004322 -0.002388 0.117768 0.002070
1.502 0.004454 -0.002373 0.150929 0.002203
1.601 0.004160 -0.002426 0.192817 0.002502
1.701 0.004312 -0.002393 0.218997 0.002658
1.801 0.004527 -0.002341 0.247097 0.002878
1.901 0.004368 -0.002386 0.285494 0.003043
2.001 0.003889 -0.002533 0.309929 0.003544
2.101 0.004413 -0.002345 0.350246 0.004101
2.201 0.004344 -0.002381 0.388469 0.004178
2.302 0.004231 -0.002429 0.416569 0.004301
2.402 0.004505 -0.002302 0.444494 0.004603
2.501 0.004523 -0.002295 0.486382 0.004623
2.601 0.004326 -0.002401 0.516052 0.004846
2.701 0.004343 -0.002390 0.559686 0.004867
2.802 0.004243 -0.002454 0.570158 0.004985
2.902 0.005047 -0.001895 0.624263 0.005964
3.005 0.004350 -0.002424 0.659169 0.006839
3.101 -0.012186 -0.006951 0.736475 0.023983
3.201 -0.012997 -0.007150 0.759484 0.024818
3.302 -0.013169 -0.007319 0.797881 0.025058
3.401 -0.013127 -0.007275 0.813589 0.025118
3.501 -0.013367 -0.007549 0.867694 0.025482
3.601 -0.012992 -0.007085 0.907837 0.026079
3.704 -0.012995 -0.007088 0.928781 0.026082
3.802 -0.013211 -0.007378 0.975905 0.026444
3.901 -0.013212 -0.007380 1.009066 0.026447
4.001 -0.013170 -0.007312 1.031755 0.026528
4.101 -0.013288 -0.007538 1.078879 0.026783
4.202 -0.013262 -0.007485 1.112041 0.026842
4.301 -0.013051 -0.007033 1.141886 0.027340
4.401 -0.013282 -0.007584 1.176792 0.027938
