# t_sec x y yaw_rad cum_dist_m
19.701 0.000358 -0.000710 0.097757 0.326196
19.805 0.000358 -0.000710 0.097757 0.326196
19.902 0.000358 -0.000710 0.097757 0.326196
20.002 0.000358 -0.000710 0.097757 0.326196
20.103 0.000358 -0.000710 0.097757 0.326196
20.201 0.000358 -0.000710 0.097757 0.326196
20.304 0.000358 -0.000710 0.097757 0.326196
20.401 0.000358 -0.000710 0.097757 0.326196
20.502 0.000358 -0.000710 0.097757 0.326196
20.601 0.000358 -0.000710 0.097757 0.326196
20.702 0.000358 -0.000710 0.097757 0.326196
20.801 0.000358 -0.000710 0.097757 0.326196
20.901 0.000358 -0.000710 0.097757 0.326196
21.001 0.000358 -0.000710 0.097757 0.326196
21.101 0.000358 -0.000710 0.097757 0.326196
21.201 0.000358 -0.000710 0.097757 0.326196
21.301 0.000358 -0.000710 0.097757 0.326196
21.401 0.000358 -0.000710 0.097757 0.326196
21.503 0.000358 -0.000710 0.097757 0.326196
21.601 0.000358 -0.000710 0.097757 0.326196
21.701 0.000358 -0.000710 0.097757 0.326196
21.802 0.000358 -0.000710 0.097757 0.326196
21.901 0.000358 -0.000710 0.097757 0.326196
22.002 0.000358 -0.000710 0.097757 0.326196
22.105 0.000358 -0.000710 0.097757 0.326196
22.202 0.000358 -0.000710 0.097757 0.326196
22.305 0.000358 -0.000710 0.097757 0.326196
22.401 0.000358 -0.000710 0.097757 0.326196
22.506 0.000358 -0.000710 0.097757 0.326196
22.608 0.000358 -0.000710 0.097757 0.326196
22.701 0.000134 -0.000960 0.080280 0.326532
22.804 0.000134 -0.000960 0.080280 0.326532
22.902 0.000134 -0.000960 0.080280 0.326532
23.002 0.000134 -0.000960 0.080280 0.326532
23.102 0.000134 -0.000960 0.080280 0.326532
23.202 0.000134 -0.000960 0.080280 0.326532
23.302 0.000134 -0.000960 0.080280 0.326532
23.401 0.000134 -0.000960 0.080280 0.326532
23.501 -0.001760 -0.001163 0.120422 0.328437
23.601 -0.003925 -0.001483 0.165801 0.330625
23.702 -0.006075 -0.001913 0.221651 0.332818
23.804 -0.002705 -0.000738 0.375240 0.336387
23.901 -0.000193 0.000398 0.457271 0.339144
24.002 0.002060 0.001683 0.544537 0.341738
24.102 0.011545 0.008749 0.694635 0.353565
24.202 0.017933 0.014662 0.778411 0.362269
24.301 0.023491 0.020806 0.867423 0.370554
24.401 0.035104 0.037139 1.010540 0.390595
24.503 0.041185 0.047866 1.083844 0.402926
24.602 0.046142 0.058225 1.148421 0.414410
24.703 -0.006558 0.070301 1.313661 0.468476
24.802 -0.003745 0.082303 1.357294 0.480804
24.902 -0.001574 0.093877 1.402847 0.492580
25.002 0.000438 0.108688 1.456778 0.507527
25.102 0.001643 0.123439 1.507567 0.522327
25.210 0.026148 0.146323 1.568588 0.555855
25.301 0.054291 0.160581 1.601497 0.587404
25.402 0.053501 0.174376 1.641640 0.601222
25.502 0.052182 0.188262 1.680212 0.615171
25.601 0.050043 0.203563 1.732572 0.630620
25.707 0.047736 0.216006 1.767478 0.643275
25.801 0.045446 0.226979 1.785106 0.654484
25.902 0.042689 0.238794 1.809715 0.666617
26.018 0.038270 0.255453 1.844622 0.683852
26.101 0.033437 0.271712 1.873071 0.700814
26.202 0.010443 0.372835 1.840158 0.804519
26.302 0.007220 0.383889 1.864592 0.816033
26.407 0.002972 0.397308 1.885536 0.830108
26.501 -0.002626 0.413747 1.906480 0.847474
26.602 -0.006841 0.425186 1.932660 0.859665
26.702 -0.012258 0.439165 1.948368 0.874656
26.802 -0.018946 0.455503 1.964076 0.892311
26.902 -0.023507 0.465813 2.004219 0.903584
27.001 -0.029797 0.478686 2.040871 0.917912
27.102 -0.037967 0.493546 2.096721 0.934870
27.203 -0.043658 0.503019 2.121156 0.945921
27.303 -0.049922 0.512854 2.150826 0.957581
27.402 -0.061083 0.528590 2.211913 0.976873
27.502 -0.068221 0.537774 2.243329 0.988505
27.602 -0.075283 0.546240 2.279981 0.999531
27.701 -0.088965 0.561694 2.307906 1.020171
27.801 -0.096764 0.570146 2.321869 1.031671
27.902 -0.148979 0.562690 2.362144 1.084415
28.001 -0.181054 0.569902 2.396329 1.117291
28.107 -0.189423 0.577726 2.387602 1.128748
28.201 -0.197681 0.585604 2.377130 1.140161
28.302 -0.212116 0.599404 2.378875 1.160131
28.402 -0.220730 0.607622 2.378875 1.172037
28.502 -0.228885 0.615422 2.378875 1.183321
28.601 -0.239512 0.625577 2.378875 1.198020
28.701 -0.250192 0.635776 2.380621 1.212787
28.801 -0.265409 0.650208 2.384111 1.233760
28.901 -0.273363 0.657950 2.361422 1.244860
29.002 -0.281035 0.665678 2.343969 1.255749
29.101 -0.294578 0.679950 2.326516 1.275425
29.201 -0.302904 0.688786 2.323025 1.287565
29.304 -0.310605 0.697254 2.305572 1.299011
29.402 -0.323625 0.712180 2.274156 1.318818
29.503 -0.330883 0.720955 2.260193 1.330205
29.601 -0.338061 0.729631 2.261938 1.341466
29.701 -0.349282 0.743219 2.261938 1.359088
29.802 -0.356732 0.752257 2.260193 1.370801
29.902 -0.366286 0.763896 2.251466 1.385860
30.002 -0.375989 0.775937 2.246230 1.401323
30.103 -0.383136 0.784743 2.261938 1.412664
30.201 -0.396659 0.800726 2.281137 1.433600
30.301 -0.404135 0.809387 2.284628 1.445041
30.406 -0.412170 0.818664 2.284628 1.457315
30.501 -0.421199 0.829072 2.284628 1.471093
30.604 -0.432462 0.842227 2.275901 1.488411
30.702 -0.440157 0.851301 2.275901 1.500309
30.802 -0.449944 0.862727 2.281137 1.515353
30.902 -0.470444 0.875183 2.268556 1.539341
31.003 -0.520426 0.877766 2.199877 1.589390
31.102 -0.531989 0.893609 2.205113 1.609004
31.202 -0.539231 0.903067 2.227802 1.620916
31.302 -0.546965 0.912724 2.257472 1.633288
31.402 -0.556364 0.923866 2.274926 1.647865
31.502 -0.567587 0.936607 2.309832 1.664844
31.601 -0.573959 0.943384 2.334267 1.674146
31.701 -0.586215 0.955711 2.374409 1.691529
31.801 -0.593205 0.962305 2.391863 1.701139
31.901 -0.599554 0.968145 2.405825 1.709764
32.001 -0.612711 0.979623 2.432005 1.727225
32.101 -0.622106 0.987679 2.430260 1.739601
32.202 -0.633055 0.997196 2.421533 1.754108
32.301 -0.644291 1.007360 2.395353 1.769259
32.401 -0.651262 1.014030 2.367428 1.778907
32.504 -0.659858 1.022770 2.336012 1.791166
32.601 -0.667429 1.030786 2.327286 1.802192
32.702 -0.680998 1.045504 2.311578 1.822210
32.802 -0.688864 1.054179 2.302851 1.833921
32.919 -0.700072 1.066689 2.302851 1.850717
33.014 -0.704007 1.071074 2.301106 1.856609
33.102 -0.717926 1.086633 2.299360 1.877485
33.202 -0.725451 1.095083 2.297615 1.888800
33.301 -0.736190 1.107208 2.294124 1.904997
33.406 -0.741879 1.113668 2.292379 1.913605
33.517 -0.746097 1.118459 2.294124 1.919988
33.603 -0.747225 1.119737 2.294124 1.921692
33.703 -0.747105 1.119600 2.294124 1.921875
33.801 -0.747065 1.119555 2.294124 1.921935
33.902 -0.747065 1.119555 2.294124 1.921935
34.001 -0.747065 1.119555 2.294124 1.921935
34.102 -0.802250 1.046528 2.307816 2.013468
34.201 -0.802250 1.046528 2.307816 2.013468
34.301 -0.802250 1.046528 2.307816 2.013468
34.401 -0.802250 1.046528 2.307816 2.013468
34.501 -0.802250 1.046528 2.307816 2.013468
34.605 -0.802250 1.046528 2.307816 2.013468
34.702 -0.802250 1.046528 2.307816 2.013468
34.802 -0.802250 1.046528 2.307816 2.013468
34.902 -0.802250 1.046528 2.307816 2.013468
35.001 -0.802250 1.046528 2.307816 2.013468
35.102 -0.802250 1.046528 2.307816 2.013468
35.206 -0.802250 1.046528 2.307816 2.013468
35.303 -0.802250 1.046528 2.307816 2.013468
35.401 -0.802250 1.046528 2.307816 2.013468
35.501 -0.802250 1.046528 2.307816 2.013468
35.601 -0.802250 1.046528 2.307816 2.013468
35.702 -0.802250 1.046528 2.307816 2.013468
35.802 -0.802250 1.046528 2.307816 2.013468
35.902 -0.802250 1.046528 2.309562 2.013468
36.002 -0.802250 1.046528 2.307816 2.013468
36.104 -0.802250 1.046528 2.307816 2.013468
36.203 -0.802250 1.046528 2.307816 2.013468
36.304 -0.802250 1.046528 2.307816 2.013468
36.402 -0.802250 1.046528 2.307816 2.013468
36.502 -0.802224 1.046500 2.314798 2.013506
36.601 -0.806897 1.051057 2.391592 2.020034
36.702 -0.811556 1.055105 2.442207 2.026206
36.801 -0.819673 1.061440 2.499803 2.036502
36.901 -0.838053 1.073702 2.592305 2.058597
37.001 -0.848750 1.079728 2.651646 2.070874
37.101 -0.864710 1.087274 2.737167 2.088528
37.201 -0.878771 1.092609 2.806981 2.103567
37.301 -0.891103 1.112480 2.929803 2.126954
37.403 -0.902527 1.115778 2.991821 2.138844
37.501 -0.922499 1.117902 3.066870 2.158929
37.619 -0.930718 1.118335 3.100031 2.167160
37.701 -0.949626 1.118499 -3.123813 2.186068
37.801 -0.960871 1.117991 -3.083670 2.197325
37.902 -0.972465 1.117035 -3.043528 2.208958
38.001 -0.993667 1.114035 -2.984293 2.230371
38.102 -1.006511 1.111473 -2.966526 2.243469
38.202 -1.017982 1.109235 -2.937030 2.255156
38.302 -1.037690 1.104567 -2.889557 2.275409
38.401 -1.048059 1.101703 -2.863377 2.286167
38.503 -1.058799 1.098457 -2.842433 2.297386
38.602 -1.077427 1.092321 -2.809272 2.316999
38.702 -1.088254 1.088478 -2.795309 2.328487
38.801 -1.104564 1.082312 -2.770875 2.345924
38.904 -1.117779 1.077048 -2.756912 2.360149
39.001 -1.127776 1.072926 -2.742950 2.370962
39.103 -1.141574 1.067005 -2.730732 2.385977
39.202 -1.153095 1.061827 -2.715024 2.398608
39.311 -1.168175 1.054866 -2.704552 2.415218
39.402 -1.178018 1.050212 -2.695826 2.426105
39.501 -1.188955 1.044925 -2.688844 2.438253
39.601 -1.198232 1.040366 -2.681863 2.448590
39.701 -1.211627 1.033675 -2.676627 2.463563
39.804 -1.221993 1.028438 -2.672962 2.475176
39.901 -1.245664 0.986901 -2.682096 2.522984
40.008 -1.256479 0.981493 -2.676686 2.535076
40.101 -1.264677 0.977361 -2.671275 2.544257
40.201 -1.277683 0.970684 -2.665864 2.558877
40.301 -1.293230 0.962495 -2.653473 2.576448
40.401 -1.302463 0.957536 -2.646317 2.586929
40.501 -1.316541 0.949771 -2.626944 2.603007
40.601 -1.329413 0.942424 -2.612981 2.617828
40.702 -1.339581 0.936342 -2.593782 2.629675
40.801 -1.354426 0.926807 -2.551894 2.647319
40.901 -1.366062 0.918683 -2.518733 2.661510
41.002 -1.374677 0.912299 -2.497789 2.672233
41.102 -1.385256 0.904052 -2.464453 2.685647
41.202 -1.397938 0.893436 -2.429547 2.702185
41.304 -1.406458 0.885929 -2.412094 2.713541
41.403 -1.418309 0.874996 -2.385914 2.729665
41.501 -1.428432 0.865238 -2.364970 2.743725
41.602 -1.435614 0.858063 -2.352578 2.753877
41.702 -1.445558 0.847716 -2.326572 2.768228
41.802 -1.453039 0.839246 -2.267057 2.779528
41.902 -1.458795 0.831882 -2.214697 2.788875
42.001 -1.466539 0.820511 -2.134412 2.802633
42.102 -1.471943 0.811191 -2.071754 2.813407
42.202 -1.475299 0.804532 -2.017475 2.820863
42.303 -1.478771 0.796920 -1.998276 2.829229
42.402 -1.479596 0.795118 -2.000021 2.831212
42.503 -1.479597 0.795117 -2.027947 2.831213
42.601 -1.479678 0.794957 -2.055872 2.831393
42.701 -1.479554 0.795183 -2.090778 2.831651
42.802 -1.475977 0.742311 -1.966968 2.884644
42.902 -1.475923 0.742437 -2.005365 2.884781
43.002 -1.476707 0.740786 -2.014092 2.886609
43.102 -1.482417 0.728760 -2.014092 2.899921
43.202 -1.487063 0.718941 -2.012347 2.910785
43.302 -1.492298 0.707840 -2.010601 2.923058
43.402 -1.500883 0.689536 -2.008856 2.943275
43.501 -1.505756 0.679011 -1.998384 2.954873
43.602 -1.510442 0.668583 -1.989657 2.966306
43.701 -1.518246 0.650139 -1.958067 2.986333
43.803 -1.522657 0.638807 -1.935203 2.998494
43.901 -1.526534 0.628199 -1.915830 3.009787
44.001 -1.532781 0.609305 -1.870451 3.029687
44.102 -1.535931 0.598705 -1.854743 3.040745
44.202 -1.538683 0.588731 -1.832054 3.051092
44.302 -1.543312 0.570438 -1.814601 3.069961
44.401 -1.546152 0.558826 -1.809365 3.081916
44.508 -1.548907 0.547277 -1.800638 3.093789
44.601 -1.553344 0.527404 -1.786676 3.114152
44.701 -1.518424 0.523276 -1.806966 3.149315
44.802 -1.521219 0.511519 -1.801730 3.161399
44.901 -1.525896 0.491245 -1.793004 3.182206
45.008 -1.528406 0.479976 -1.787768 3.193751
45.102 -1.531045 0.467909 -1.786022 3.206104
45.203 -1.535329 0.447974 -1.780786 3.226494
45.303 -1.537878 0.435988 -1.779041 3.238747
45.403 -1.539936 0.425374 -1.756352 3.249560
45.513 -1.542624 0.409175 -1.719700 3.265979
45.601 -1.544709 0.393401 -1.688109 3.281891
45.701 -1.546373 0.379189 -1.686189 3.296200
45.802 -1.547649 0.367506 -1.675717 3.307953
45.901 -1.548993 0.352411 -1.650934 3.323107
46.002 -1.550146 0.335268 -1.629990 3.340289
46.103 -1.550697 0.324298 -1.617773 3.351272
46.202 -1.551018 0.315731 -1.603810 3.359845
46.301 -1.551323 0.298381 -1.575885 3.377199
46.402 -1.551184 0.286724 -1.549705 3.388857
46.504 -1.550787 0.274914 -1.532251 3.400673
46.601 -1.549719 0.256797 -1.499090 3.418821
46.709 -1.548853 0.246484 -1.478146 3.429170
46.802 -1.547672 0.235282 -1.457202 3.440435
46.902 -1.545130 0.216109 -1.422296 3.459775
47.002 -1.543522 0.205762 -1.411824 3.470247
47.115 -1.541833 0.195622 -1.406588 3.480526
47.202 -1.539515 0.181448 -1.410078 3.494889
47.310 -1.535846 0.158297 -1.415314 3.518329
47.402 -1.535021 0.153039 -1.415314 3.523651
47.503 -1.531864 0.132597 -1.418805 3.544336
47.605 -1.530151 0.121348 -1.420550 3.555714
47.701 -1.528505 0.110441 -1.422296 3.566745
47.802 -1.526168 0.093690 -1.438004 3.583658
47.908 -1.523654 0.073799 -1.450221 3.603707
48.001 -1.523094 0.069035 -1.455457 3.608504
48.102 -1.521688 0.056305 -1.465929 3.621312
48.203 -1.459041 0.017560 -1.422131 3.694972
48.302 -1.458984 0.017184 -1.423876 3.695352
48.405 -1.459002 0.017306 -1.423876 3.695475
48.502 -1.459002 0.017306 -1.423876 3.695475
48.601 -1.459002 0.017306 -1.423876 3.695475
48.706 -1.459002 0.017306 -1.423876 3.695475
48.801 -1.459002 0.017306 -1.423876 3.695475
48.916 -1.459002 0.017306 -1.423876 3.695475
49.002 -1.459002 0.017306 -1.423876 3.695475
49.102 -1.459002 0.017306 -1.423876 3.695475
49.201 -1.459002 0.017306 -1.423876 3.695475
49.301 -1.459002 0.017306 -1.423876 3.695475
49.401 -1.459002 0.017306 -1.423876 3.695475
49.501 -1.459002 0.017306 -1.423876 3.695475
49.601 -1.459002 0.017306 -1.423876 3.695475
49.701 -1.459002 0.017306 -1.423876 3.695475
49.812 -1.459002 0.017306 -1.423876 3.695475
49.901 -1.459002 0.017306 -1.423876 3.695475
50.001 -1.459002 0.017306 -1.423876 3.695475
50.102 -1.459002 0.017306 -1.423876 3.695475
50.202 -1.459002 0.017306 -1.423876 3.695475
50.303 -1.459002 0.017306 -1.423876 3.695475
50.402 -1.459002 0.017306 -1.423876 3.695475
50.501 -1.459002 0.017306 -1.423876 3.695475
50.601 -1.459002 0.017306 -1.423876 3.695475
50.701 -1.459002 0.017306 -1.423876 3.695475
50.804 -1.459002 0.017306 -1.423876 3.695475
50.904 -1.452978 0.019777 -1.421516 3.701987
51.002 -1.448470 0.021624 -1.419753 3.706858
51.102 -1.448470 0.021624 -1.419753 3.706858
51.202 -1.448458 0.021544 -1.419753 3.706939
51.301 -1.448620 0.023059 -1.475604 3.708463
51.402 -1.448781 0.026022 -1.541926 3.711430
51.501 -1.448817 0.026470 -1.657118 3.711879
51.601 -1.448833 0.026390 -1.742639 3.711960
51.701 -1.448797 0.026567 -1.845613 3.712141
51.803 -1.448251 0.027989 -2.000948 3.713664
51.906 -1.447825 0.028799 -2.093450 3.714580
52.001 -1.447852 0.028780 -2.175481 3.714613
52.106 -1.449282 0.026963 -2.274964 3.716925
52.202 -1.452690 0.023475 -2.377939 3.721802
52.302 -1.412960 -0.000801 -2.567577 3.768362
52.402 -1.403212 -0.009152 -2.683847 3.781198
52.502 -1.407207 -0.010885 -2.786822 3.785552
52.601 -1.407337 -0.010930 -2.856635 3.785689
52.701 -1.408176 -0.011117 -2.984044 3.786550
52.809 -1.408449 -0.011155 -3.093825 3.786824
52.904 -1.408993 -0.011166 -3.127161 3.787369
53.002 -1.415253 -0.010839 3.054795 3.793637
53.101 -1.422352 -0.009791 2.953566 3.800814
53.202 -1.455072 -0.014977 2.837700 3.833942
53.310 -1.477768 -0.016619 2.733359 3.856697
53.403 -1.481510 -0.014855 2.693216 3.860834
53.502 -1.499379 -0.004222 2.544863 3.881627
53.602 -1.508890 0.003034 2.457597 3.893590
53.702 -1.517375 0.010768 2.372076 3.905070
53.803 -1.553577 -0.017039 2.252940 3.950719
53.902 -1.559704 -0.008741 2.179636 3.961034
54.001 -1.565481 0.000330 2.113314 3.971789
54.102 -1.572613 0.013740 2.026047 3.986977
54.202 -1.579514 0.030196 1.926563 4.004821
54.301 -1.582977 0.040684 1.865477 4.015866
54.406 -1.586578 0.054903 1.788682 4.030534
54.502 -1.593802 0.070081 1.698162 4.047343
54.602 -1.609223 0.078204 1.643620 4.064773
54.701 -1.609519 0.092176 1.560019 4.078748
54.801 -1.617591 0.102881 1.488388 4.092156
