# t_sec x y yaw_rad cum_dist_m
6.803 -0.013487 -0.022809 2.111679 0.078860
6.904 -0.013211 -0.023253 2.137858 0.079382
7.003 -0.013244 -0.023202 2.164038 0.079443
7.104 -0.013353 -0.023035 2.211162 0.079642
7.203 -0.013351 -0.023039 2.232106 0.079647
7.303 -0.013464 -0.022898 2.260032 0.079828
7.403 -0.014025 -0.022423 2.310360 0.080563
7.503 -0.023664 -0.013655 2.320462 0.093593
7.604 -0.025514 -0.011952 2.363418 0.096107
7.703 -0.025329 -0.012136 2.408796 0.096368
7.803 -0.025161 -0.012283 2.440212 0.096591
7.903 -0.025099 -0.012334 2.462902 0.096672
8.004 -0.025144 -0.012288 2.515261 0.096736
8.104 -0.025063 -0.012347 2.525733 0.096836
8.203 -0.025250 -0.012221 2.567621 0.097061
8.303 -0.025173 -0.012264 2.611429 0.097149
8.403 -0.025155 -0.012273 2.637609 0.097169
8.503 -0.025457 -0.012114 2.669025 0.097509
8.603 -0.025386 -0.012151 2.716323 0.097589
8.703 -0.025459 -0.012120 2.745819 0.097669
8.803 -0.025309 -0.012180 2.773745 0.097830
8.903 -0.047815 -0.001924 2.782236 0.122563
9.003 -0.047924 -0.001880 2.811906 0.122680
9.104 -0.047581 -0.001991 2.848558 0.123040
9.204 -0.047870 -0.001912 2.879974 0.123340
9.304 -0.048063 -0.001865 2.911390 0.123539
9.403 -0.047670 -0.001944 2.953278 0.123939
9.503 -0.047847 -0.001914 2.982948 0.124119
9.603 -0.048329 -0.001845 3.023091 0.124606
9.703 -0.048329 -0.001845 3.042290 0.124607
9.803 -0.047617 -0.001900 3.092904 0.125321
9.905 -0.047635 -0.001899 3.113848 0.125339
10.003 -0.046405 -0.001918 3.136537 0.126569
10.103 -0.046545 -0.001926 -3.108251 0.126708
10.203 -0.046282 -0.001906 -3.066363 0.126971
10.304 -0.046281 -0.001906 -3.048910 0.126973
10.404 -0.011253 -0.001252 -2.993584 0.162006
10.503 0.003208 -0.000867 -2.944691 0.176473
10.603 0.002744 -0.000973 -2.908040 0.176949
10.703 0.002902 -0.000930 -2.878194 0.177112
10.803 0.002889 -0.000935 -2.853934 0.177126
10.903 0.003069 -0.000868 -2.803320 0.177318
11.003 0.003374 -0.000757 -2.773649 0.177643
11.103 0.003076 -0.000876 -2.745724 0.177964
11.203 0.003246 -0.000801 -2.710817 0.178149
11.303 0.002784 -0.001034 -2.668929 0.178667
11.403 0.002820 -0.001013 -2.642575 0.178708
11.504 0.003356 -0.000709 -2.614650 0.179325
11.607 0.003151 -0.000835 -2.570842 0.179565
11.703 0.003084 -0.000879 -2.563861 0.179645
11.804 0.002841 -0.001057 -2.497538 0.179946
11.903 0.002813 -0.001078 -2.483576 0.179981
12.003 0.007551 -0.001063 -2.438309 0.184719
12.104 0.015451 -0.001479 -2.385180 0.192630
12.206 0.015463 -0.001468 -2.372963 0.192647
12.303 0.015391 -0.001541 -2.331075 0.192750
12.404 0.015490 -0.001436 -2.303149 0.192894
12.508 0.015513 -0.001404 -2.261261 0.192934
12.603 0.015744 -0.001116 -2.236827 0.193302
12.703 0.015535 -0.001402 -2.191448 0.193656
12.803 0.015486 -0.001473 -2.168759 0.193742
12.903 0.015620 -0.001265 -2.133852 0.193990
13.003 0.015605 -0.001279 -2.086729 0.194011
13.104 0.015636 -0.001225 -2.062294 0.194073
13.203 0.015506 -0.001477 -2.044841 0.194356
13.304 0.015548 -0.001384 -2.011679 0.194458
13.403 0.015627 -0.001211 -1.964555 0.194648
13.503 0.015594 -0.001289 -1.943612 0.194733
13.607 0.024952 0.023415 -1.839885 0.221150
13.707 0.024879 0.023137 -1.801488 0.221438
13.803 0.025000 0.023688 -1.777053 0.222002
13.903 0.024943 0.023391 -1.756109 0.222304
14.005 0.024993 0.023780 -1.712476 0.222696
14.104 0.024997 0.023739 -1.668843 0.222737
14.203 0.024968 0.023397 -1.646153 0.223080
14.303 0.024995 0.023858 -1.614912 0.223541
14.403 0.024983 0.023262 -1.565868 0.224137
14.503 0.024979 0.023430 -1.550160 0.224305
14.603 0.024979 0.023562 -1.511763 0.224436
14.704 0.024987 0.023453 -1.492565 0.224545
14.803 0.024929 0.024009 -1.434969 0.225104
14.908 0.024953 0.023847 -1.422751 0.225267
15.014 0.024965 0.023771 -1.387845 0.225345
15.104 0.024903 0.024048 -1.344212 0.225628
15.203 0.024917 0.024007 -1.300578 0.225671
15.303 0.017929 0.028418 -1.183016 0.233935
15.403 0.017992 0.028272 -1.139383 0.234094
15.504 0.017940 0.028380 -1.116694 0.234215
15.604 0.017825 0.028609 -1.087023 0.234471
15.703 0.017808 0.028628 -1.041470 0.234497
15.804 0.017798 0.028646 -1.010054 0.234516
15.903 0.018000 0.028334 -0.985445 0.234887
16.004 0.017903 0.028473 -0.929420 0.235056
16.103 0.017891 0.028489 -0.920693 0.235076
16.203 0.017987 0.028360 -0.885787 0.235237
16.303 0.017987 0.028370 -0.836743 0.235247
16.403 0.017989 0.028367 -0.810563 0.235251
16.519 0.017681 0.028682 -0.781067 0.235691
16.603 0.016637 0.027208 -0.726179 0.237497
16.713 0.013185 0.022961 -0.697984 0.242970
16.803 0.013536 0.022676 -0.643879 0.243421
16.903 0.013598 0.022628 -0.617699 0.243500
17.003 0.013617 0.022618 -0.586283 0.243522
17.104 0.013516 0.022683 -0.544395 0.243642
17.205 0.013412 0.022743 -0.518215 0.243763
17.303 0.013427 0.022736 -0.474582 0.243780
17.403 0.013610 0.022649 -0.436185 0.243983
17.503 0.013828 0.022550 -0.423967 0.244223
17.603 0.013357 0.022743 -0.373353 0.244732
17.704 0.013803 0.022581 -0.347173 0.245207
17.803 0.013934 0.022533 -0.320993 0.245346
17.906 0.013837 0.022561 -0.272124 0.245448
18.003 0.013972 0.022525 -0.247689 0.245588
18.103 0.012840 0.021058 -0.218266 0.247441
18.203 0.002880 0.001439 -0.170789 0.269443
18.303 0.002992 0.001420 -0.144609 0.269557
18.404 0.003090 0.001409 -0.116684 0.269655
18.504 0.003209 0.001399 -0.069560 0.269775
18.603 0.002968 0.001408 -0.038144 0.270016
18.703 0.002710 0.001415 -0.011964 0.270274
18.803 0.002690 0.001412 0.029750 0.270294
18.904 0.002408 0.001405 0.026259 0.270576
19.003 0.002287 0.001402 0.026259 0.270697
19.104 0.002267 0.001401 0.026259 0.270718
19.203 0.002267 0.001401 0.026259 0.270718
19.303 0.002267 0.001401 0.026259 0.270718
19.403 0.002267 0.001401 0.026259 0.270718
19.503 0.002267 0.001401 0.026259 0.270718
19.603 0.002267 0.001401 0.026259 0.270718
19.704 0.002267 0.001401 0.026259 0.270718
19.803 0.002267 0.001401 0.026259 0.270718
19.903 0.002267 0.001401 0.026259 0.270718
20.008 0.002267 0.001401 0.026259 0.270718
20.103 0.002267 0.001401 0.026259 0.270718
20.204 0.002267 0.001401 0.026259 0.270718
20.305 0.002267 0.001401 0.026259 0.270718
20.414 0.002267 0.001401 0.026259 0.270718
20.503 0.002286 0.001402 0.026259 0.270737
20.603 0.001281 0.001345 0.069892 0.271744
20.704 -0.000362 0.001159 0.148432 0.273398
20.803 0.002553 0.001845 0.246170 0.276394
20.903 0.008963 0.003839 0.331692 0.283106
21.004 0.017403 0.007432 0.443218 0.292280
21.104 0.031238 0.015436 0.582844 0.308263
21.203 0.040501 0.022239 0.661559 0.319755
21.303 -0.030290 0.035054 0.780165 0.391698
21.403 -0.016279 0.050994 0.888376 0.412921
21.503 -0.008390 0.061290 0.935499 0.425892
21.603 -0.001644 0.071069 0.987859 0.437771
21.705 0.006255 0.084120 1.057672 0.453026
21.804 0.076235 0.099693 1.101945 0.524718
21.903 0.079990 0.107679 1.145578 0.533542
22.004 0.088138 0.128804 1.250472 0.556185
22.104 0.091316 0.139610 1.304403 0.567448
22.204 0.095130 0.155749 1.361999 0.584032
22.303 0.097494 0.168393 1.402142 0.596895
22.403 0.098944 0.178142 1.433732 0.606751
22.513 0.099860 0.185469 1.451011 0.614135
22.603 0.101608 0.205818 1.508607 0.634559
22.704 0.102162 0.219805 1.545433 0.648557
22.803 0.112521 0.246216 1.559176 0.676927
22.903 0.120079 0.273471 1.586442 0.705210
23.004 0.119567 0.286813 1.624840 0.718562
23.103 0.118771 0.297660 1.656256 0.729438
23.207 0.116898 0.313717 1.705125 0.745605
23.303 0.114500 0.328516 1.748758 0.760596
23.403 0.112172 0.340302 1.776683 0.772610
23.503 0.108270 0.357258 1.813335 0.790010
23.607 0.106813 0.362931 1.823982 0.795867
23.709 0.100304 0.385810 1.872851 0.819654
23.803 0.095646 0.400223 1.895540 0.834800
23.903 0.071278 0.411801 1.880028 0.861779
24.003 0.050953 0.429086 1.876136 0.888460
24.103 0.046610 0.442584 1.884863 0.902639
24.203 0.043006 0.453237 1.902316 0.913886
24.303 0.036955 0.470026 1.928496 0.931732
24.403 0.032039 0.482889 1.940713 0.945502
24.504 0.027913 0.493171 1.961657 0.956581
24.605 0.021396 0.507883 2.008781 0.972671
24.703 0.017688 0.515479 2.033216 0.981124
24.805 0.012202 0.525840 2.073358 0.992848
24.903 -0.000257 0.546246 2.153643 1.016757
25.004 -0.007222 0.556379 2.183314 1.029053
25.103 -0.014026 0.565614 2.218220 1.040524
25.203 -0.022681 0.576631 2.247891 1.054534
25.303 -0.029616 0.584935 2.275816 1.065353
25.403 -0.040725 0.597501 2.303742 1.082125
25.503 -0.050597 0.608124 2.331667 1.096627
25.603 -0.063319 0.621012 2.359592 1.114736
25.703 -0.101839 0.620229 2.405587 1.153264
25.803 -0.113084 0.630160 2.421295 1.168266
25.903 -0.126456 0.641651 2.435257 1.185897
26.003 -0.135297 0.649128 2.442238 1.197476
26.103 -0.150202 0.661393 2.459692 1.216779
26.203 -0.154477 0.664888 2.452710 1.222300
26.304 -0.167460 0.675711 2.442238 1.239203
26.403 -0.182268 0.688418 2.426531 1.258716
26.503 -0.190858 0.696002 2.410823 1.270175
26.603 -0.199278 0.703631 2.398605 1.281537
26.703 -0.214277 0.717880 2.368935 1.302225
26.803 -0.222001 0.725481 2.361953 1.313062
26.903 -0.234053 0.737635 2.346245 1.330178
27.003 -0.242064 0.745908 2.334028 1.341695
27.104 -0.253925 0.758566 2.318320 1.359041
27.203 -0.263896 0.769413 2.311339 1.373774
27.303 -0.271730 0.778020 2.307848 1.385413
27.403 -0.281495 0.788832 2.304357 1.399982
27.503 -0.292918 0.801587 2.299121 1.417104
27.603 -0.300524 0.810424 2.272942 1.428763
27.703 -0.310259 0.822152 2.255488 1.444006
27.803 -0.321195 0.835851 2.243271 1.461534
27.903 -0.328430 0.845060 2.234544 1.473246
28.003 -0.335875 0.854622 2.231054 1.485364
28.105 -0.348137 0.870446 2.229308 1.505383
28.203 -0.355456 0.879930 2.227563 1.517363
28.303 -0.366161 0.893883 2.224072 1.534949
28.403 -0.373356 0.903335 2.220582 1.546828
28.503 -0.380260 0.912463 2.217091 1.558273
28.603 -0.392547 0.928833 2.213600 1.578741
28.703 -0.399443 0.938075 2.211855 1.590272
28.804 -0.406396 0.947461 2.206619 1.601953
28.905 -0.473824 0.934173 2.070400 1.670678
29.003 -0.479223 0.944168 2.061673 1.682038
29.103 -0.487736 0.960251 2.052946 1.700236
29.204 -0.493100 0.970590 2.047710 1.711883
29.303 -0.498429 0.980993 2.040729 1.723571
29.403 -0.507116 0.998418 2.028512 1.743042
29.504 -0.511888 1.008179 2.021530 1.753907
29.604 -0.518975 1.022967 2.016294 1.770305
29.711 -0.523956 1.033493 2.011058 1.781951
29.803 -0.528801 1.043836 2.005822 1.793372
29.903 -0.536483 1.060765 1.988369 1.811962
30.003 -0.540830 1.070622 1.984879 1.822735
30.104 -0.543101 1.075851 1.979643 1.828436
30.203 -0.553625 1.100607 1.967425 1.855336
30.303 -0.558130 1.111402 1.965680 1.867034
30.403 -0.562659 1.122379 1.960444 1.878908
30.503 -0.567101 1.133287 1.955208 1.890686
30.604 -0.574793 1.152480 1.948227 1.911362
30.704 -0.579299 1.163905 1.944736 1.923644
30.803 -0.585261 1.179367 1.936009 1.940216
30.912 -0.587699 1.185788 1.932519 1.947085
31.003 -0.594062 1.203124 1.916811 1.965551
31.103 -0.596808 1.210784 1.913320 1.973689
31.203 -0.598661 1.215941 1.916811 1.979168
31.304 -0.598746 1.216179 1.927283 1.979421
31.403 -0.598753 1.216197 1.962189 1.979440
31.504 -0.598761 1.216215 2.000586 1.979460
31.604 -0.598743 1.216181 2.056437 1.979499
31.704 -0.598743 1.216181 2.070400 1.979499
31.803 -0.598733 1.216162 2.107052 1.979520
31.903 -0.598717 1.216147 2.171629 1.979542
32.003 -0.626795 1.207416 2.192398 2.008947
32.103 -0.642719 1.212534 2.279609 2.025673
32.209 -0.646374 1.216506 2.333714 2.031071
32.303 -0.651208 1.221085 2.412254 2.037729
32.406 -0.665519 1.231687 2.558861 2.055540
32.503 -0.673681 1.236610 2.616457 2.065072
32.604 -0.688851 1.244265 2.710705 2.082064
32.711 -0.700826 1.249147 2.782263 2.094995
32.803 -0.729835 1.293010 2.933004 2.147583
32.903 -0.741139 1.294997 2.988855 2.159061
33.003 -0.752618 1.296425 3.034234 2.170628
33.103 -0.773417 1.297634 3.119755 2.191462
33.203 -0.785327 1.297608 -3.130269 2.203372
33.304 -0.794917 1.297260 -3.095363 2.212968
33.403 -0.803182 1.296726 -3.067437 2.221250
33.504 -0.815498 1.302811 -3.059813 2.234988
33.604 -0.831973 1.301071 -3.010103 2.251555
33.703 -0.850675 1.297920 -2.950762 2.270520
33.803 -0.861748 1.295568 -2.921091 2.281840
33.904 -0.875901 1.292067 -2.886185 2.296419
34.003 -0.892942 1.287153 -2.844297 2.314156
34.105 -0.904007 1.283523 -2.812881 2.325800
34.203 -0.914623 1.279729 -2.790192 2.337074
34.304 -0.931370 1.273133 -2.748304 2.355073
34.403 -0.941393 1.268856 -2.732596 2.365971
34.503 -0.951614 1.264280 -2.711652 2.377169
34.603 -0.972035 1.228444 -2.750616 2.418416
34.703 -0.983253 1.223694 -2.736653 2.430597
34.803 -0.996160 1.217973 -2.719200 2.444716
34.903 -1.006375 1.213205 -2.698256 2.455989
35.003 -1.016207 1.208445 -2.683944 2.466912
35.103 -1.034415 1.199102 -2.654099 2.487377
35.203 -1.041687 1.195213 -2.648688 2.495624
35.303 -1.056604 1.187048 -2.636471 2.512630
35.404 -1.071457 1.178569 -2.613782 2.529732
35.512 -1.078737 1.174258 -2.603310 2.538193
35.603 -1.093286 1.165286 -2.578875 2.555286
35.703 -1.106819 1.156521 -2.559677 2.571409
35.803 -1.113772 1.151724 -2.528261 2.579856
35.903 -1.122968 1.145020 -2.495099 2.591237
36.003 -1.141258 1.130657 -2.465429 2.614492
36.103 -1.147836 1.125359 -2.463684 2.622939
36.203 -1.161142 1.114229 -2.432093 2.640286
36.303 -1.172311 1.104300 -2.402248 2.655230
36.405 -1.181055 1.096350 -2.404168 2.667047
36.503 -1.193935 1.084731 -2.411149 2.684394
36.611 -1.202024 1.077515 -2.414640 2.695234
36.703 -1.214938 1.066217 -2.423366 2.712392
36.804 -1.222889 1.059068 -2.405913 2.723085
36.903 -1.232558 1.050046 -2.381479 2.736310
37.003 -1.244879 1.038522 -2.391950 2.753180
37.104 -1.249172 1.034539 -2.393696 2.759036
37.204 -1.251089 0.943281 -2.351189 2.850315
37.306 -1.256145 0.938227 -2.358170 2.857463
37.403 -1.268291 0.925789 -2.330245 2.874848
37.503 -1.278588 0.914554 -2.298829 2.890089
37.603 -1.285825 0.906217 -2.276140 2.901128
37.704 -1.292625 0.897883 -2.244724 2.911884
37.803 -1.305949 0.880364 -2.204407 2.933894
37.903 -1.310829 0.873567 -2.188699 2.942261
38.003 -1.320597 0.859278 -2.155712 2.959570
38.103 -1.328305 0.847088 -2.122376 2.973993
38.204 -1.334492 0.837023 -2.120631 2.985807
38.303 -1.343967 0.821534 -2.118886 3.003964
38.403 -1.349592 0.812242 -2.111904 3.014827
38.503 -1.357445 0.798927 -2.101432 3.030285
38.603 -1.363589 0.788386 -2.094451 3.042486
38.703 -1.367679 0.781185 -2.085724 3.050767
38.803 -1.370097 0.777057 -2.118886 3.055552
38.903 -1.369732 0.777629 -2.157283 3.056231
39.004 -1.369845 0.777466 -2.188699 3.056430
39.103 -1.369965 0.777302 -2.214879 3.056633
39.203 -1.370126 0.777093 -2.228841 3.056897
39.309 -1.370115 0.777108 -2.228841 3.056915
39.403 -1.370090 0.777140 -2.228841 3.056955
39.505 -1.370015 0.777237 -2.228841 3.057078
39.606 -1.369157 0.778440 -2.179972 3.058556
39.703 -1.367285 0.781342 -2.110159 3.062010
39.803 -1.366891 0.782010 -2.003694 3.062784
39.904 -1.367329 0.780923 -1.912937 3.063955
40.003 -1.368423 0.776618 -1.783782 3.068398
40.105 -1.368986 0.773492 -1.736658 3.071574
40.205 -1.374553 0.788820 -1.497988 3.087882
40.303 -1.368425 0.794754 -1.279521 3.096413
40.403 -1.365286 0.785848 -1.209708 3.105856
40.503 -1.359916 0.773848 -1.110224 3.119003
40.604 -1.353659 0.762569 -1.035175 3.131900
40.705 -1.385532 0.726361 -0.917394 3.180138
40.804 -1.377561 0.716844 -0.847581 3.192552
40.904 -1.369099 0.708008 -0.779513 3.204786
41.003 -1.356979 0.696879 -0.722091 3.221240
41.103 -1.346107 0.687842 -0.674793 3.235378
41.203 -1.335583 0.679737 -0.641632 3.248662
41.304 -1.327210 0.673751 -0.610216 3.258954
41.403 -1.232359 0.647411 -0.655785 3.357394
41.503 -1.225548 0.642258 -0.641822 3.365935
41.604 -1.212436 0.632878 -0.603425 3.382057
41.703 -1.203377 0.626892 -0.575499 3.392915
41.803 -1.187502 0.617172 -0.535357 3.411529
41.903 -1.176956 0.611180 -0.505686 3.423658
42.003 -1.164883 0.604907 -0.458562 3.437264
42.103 -1.149725 0.598010 -0.404457 3.453917
42.205 -1.139812 0.594003 -0.371296 3.464609
42.304 -1.125387 0.588886 -0.318936 3.479915
42.403 -1.111880 0.584750 -0.284030 3.494041
42.503 -1.100102 0.581566 -0.250868 3.506242
42.603 -1.084257 0.577814 -0.222943 3.522525
42.703 -1.022636 0.512649 -0.208056 3.612211
42.803 -1.006321 0.509297 -0.201075 3.628867
42.903 -0.992013 0.506397 -0.199330 3.643466
43.003 -0.980660 0.503987 -0.215038 3.655072
43.103 -0.963162 0.499987 -0.234236 3.673021
43.203 -0.948607 0.496535 -0.227255 3.687980
43.304 -0.934316 0.493311 -0.218528 3.702630
43.403 -0.923703 0.491081 -0.201075 3.713475
43.505 -0.909752 0.488454 -0.174895 3.727671
43.604 -0.895918 0.485835 -0.199330 3.741751
43.703 -0.884921 0.483508 -0.216783 3.752991
43.804 -0.868877 0.480070 -0.204566 3.769400
43.903 -0.863704 0.479002 -0.202820 3.774682
44.003 -0.845030 0.475273 -0.192349 3.793724
44.103 -0.828147 0.472147 -0.176641 3.810894
44.203 -0.814321 0.469788 -0.166169 3.824920
44.303 -0.803807 0.468081 -0.159187 3.835571
44.403 -0.787220 0.465568 -0.143479 3.852348
44.504 -0.773624 0.463807 -0.120790 3.866058
44.604 -0.763766 0.462678 -0.110318 3.875980
44.704 -0.748331 0.461151 -0.089374 3.891490
44.803 -0.737783 0.460281 -0.080473 3.902075
44.903 -0.720243 0.458975 -0.067907 3.919662
45.003 -0.707020 0.458205 -0.055515 3.932908
45.103 -0.696847 0.457696 -0.044694 3.943094
45.204 -0.679777 0.456976 -0.041028 3.960179
45.304 -0.665169 0.456415 -0.037363 3.974797
45.403 -0.653902 0.456089 -0.021481 3.986069
45.503 -0.638416 0.455936 -0.000362 4.001557
45.603 -0.621544 0.456044 0.008713 4.018429
45.704 -0.609216 0.456174 0.012379 4.030757
45.803 -0.595735 0.456341 0.012379 4.044240
45.903 -0.610009 0.489740 0.122022 4.080561
46.003 -0.599058 0.491061 0.118357 4.091591
46.103 -0.587674 0.492404 0.116437 4.103054
46.203 -0.567263 0.494658 0.104045 4.123589
46.304 -0.556313 0.495697 0.091653 4.134588
46.403 -0.541987 0.496905 0.077167 4.148965
46.503 -0.523611 0.498199 0.064775 4.167386
46.604 -0.512043 0.498862 0.054129 4.178974
46.703 -0.497247 0.499468 0.033010 4.193782
46.803 -0.485308 0.499796 0.025680 4.205725
46.903 -0.467546 0.500103 0.013463 4.223490
47.003 -0.461589 0.500147 0.004736 4.229448
47.103 -0.435960 0.500095 -0.009227 4.255077
47.204 -0.424590 0.499986 -0.010972 4.266447
47.303 -0.413588 0.499855 -0.012717 4.277449
47.405 -0.393420 0.499599 -0.012717 4.297620
47.503 -0.381470 0.499420 -0.016208 4.309570
47.603 -0.365087 0.499118 -0.021444 4.325956
47.703 -0.355359 0.498883 -0.024935 4.335688
47.803 -0.341582 0.498471 -0.037152 4.349470
47.905 -0.331299 0.498034 -0.045879 4.359763
48.003 -0.315402 0.497208 -0.054605 4.375681
48.103 -0.304966 0.496610 -0.058096 4.386134
48.203 -0.285906 0.495416 -0.065077 4.405232
48.303 -0.274253 0.494562 -0.080785 4.416916
48.403 -0.260330 0.493401 -0.084276 4.430887
48.503 -0.244580 0.492039 -0.087767 4.446696
48.603 -0.234001 0.491046 -0.096493 4.457321
48.704 -0.223516 0.489999 -0.101729 4.467859
48.803 -0.210448 0.488610 -0.113946 4.481000
48.903 -0.195599 0.486791 -0.131400 4.495961
49.005 -0.171953 0.497095 -0.170974 4.521754
49.103 -0.118626 0.519373 -0.271481 4.579547
49.203 -0.107786 0.516319 -0.274972 4.590808
49.303 -0.096691 0.513189 -0.274972 4.602337
49.404 -0.083040 0.509348 -0.273226 4.616518
49.505 -0.072617 0.506483 -0.266245 4.627328
49.603 -0.054922 0.501787 -0.252282 4.645635
49.703 -0.039054 0.497873 -0.234829 4.661978
49.803 -0.029581 0.495690 -0.219121 4.671700
49.904 -0.019364 0.493513 -0.203413 4.682146
50.003 -0.001221 0.489991 -0.178979 4.700628
50.103 0.010139 0.488058 -0.161525 4.712151
50.203 0.022885 0.486114 -0.144072 4.725044
50.303 0.037258 0.484175 -0.126619 4.739548
50.403 0.048401 0.482822 -0.119637 4.750772
50.503 0.063522 0.481119 -0.107420 4.765989
50.603 0.078917 0.479617 -0.091712 4.781457
50.703 0.088381 0.478834 -0.077750 4.790953
50.805 0.101527 0.477961 -0.058376 4.804128
50.903 0.118439 0.477224 -0.037083 4.821057
51.004 0.128648 0.476885 -0.028357 4.831271
51.103 0.141029 0.476645 -0.012300 4.843654
51.203 0.157615 0.476540 -0.005144 4.860241
51.303 0.169496 0.476495 -0.001479 4.872122
51.403 0.180343 0.476479 -0.001479 4.882969
51.503 0.199381 0.476451 -0.001479 4.902007
51.603 0.210890 0.476439 0.000267 4.913516
51.703 0.222731 0.476442 0.000267 4.925357
51.803 0.241731 0.476434 -0.001479 4.944357
51.903 0.252418 0.476418 -0.001479 4.955044
52.008 0.262160 0.476404 -0.001479 4.964787
52.103 0.284174 0.491500 0.033947 4.991479
52.203 0.317439 0.519668 0.096631 5.035069
52.307 0.325467 0.520447 0.096631 5.043134
52.403 0.342960 0.521999 0.082494 5.060696
52.503 0.354837 0.522902 0.073593 5.072607
52.603 0.367379 0.523699 0.054569 5.085174
52.703 0.387474 0.524375 0.017917 5.105280
52.803 0.398507 0.524298 -0.018735 5.116314
52.903 0.412297 0.523641 -0.065859 5.130120
53.003 0.429207 0.522222 -0.092039 5.147089
53.103 0.442198 0.520972 -0.099020 5.160140
53.203 0.455984 0.519381 -0.119964 5.174018
53.304 0.470491 0.517449 -0.137417 5.188652
53.403 0.488106 0.514546 -0.179305 5.206506
53.503 0.502463 0.511694 -0.207230 5.221143
53.603 0.513797 0.509089 -0.233410 5.232772
53.703 0.525042 0.506271 -0.254354 5.244364
53.803 0.544112 0.500872 -0.289261 5.264184
53.904 0.554454 0.497606 -0.317186 5.275030
54.005 0.565000 0.494129 -0.318931 5.286134
54.104 0.584492 0.487655 -0.322422 5.306673
54.204 0.595555 0.483992 -0.318931 5.318327
54.304 0.606660 0.480325 -0.318931 5.330022
54.404 0.626312 0.473896 -0.313695 5.350699
54.503 0.637748 0.470191 -0.311950 5.362720
54.603 0.649258 0.466480 -0.311950 5.374813
54.703 0.660775 0.462799 -0.308459 5.386904
54.803 0.680250 0.456631 -0.306714 5.407333
54.903 0.691344 0.453133 -0.304969 5.418965
55.005 0.711243 0.446903 -0.301478 5.439817
