# t_sec x y yaw_rad cum_dist_m
0.113 0.006255 -0.000984 0.009375 0.000000
0.213 0.006255 -0.000984 0.009375 0.000000
0.313 0.006255 -0.000984 0.009375 0.000000
0.413 0.006255 -0.000984 0.009375 0.000000
0.515 0.006255 -0.000984 0.009375 0.000000
0.618 0.006255 -0.000984 0.009375 0.000000
0.713 0.006255 -0.000984 0.009375 0.000000
0.813 0.006275 -0.000984 0.009375 0.000021
0.913 0.006455 -0.000979 0.035555 0.000200
1.013 0.006415 -0.000981 0.059990 0.000241
1.113 0.005835 -0.001029 0.089660 0.000823
1.213 0.006291 -0.000976 0.119331 0.001282
1.313 0.006798 -0.000910 0.161219 0.001793
1.413 0.006573 -0.000948 0.190889 0.002021
1.513 0.006827 -0.000893 0.222305 0.002280
1.613 0.006790 -0.000910 0.267684 0.002321
1.713 0.006771 -0.000915 0.281821 0.002341
1.813 0.007096 -0.000817 0.330690 0.002680
1.913 0.006968 -0.000862 0.362106 0.002816
2.013 0.007099 -0.000810 0.390031 0.002957
2.113 0.007028 -0.000843 0.442391 0.003036
2.213 0.007100 -0.000808 0.470316 0.003117
2.313 0.007386 -0.000658 0.494751 0.003439
2.413 0.007402 -0.000645 0.545366 0.003460
2.513 -0.018408 0.000916 0.613381 0.029317
2.616 -0.018670 0.000721 0.646542 0.029644
2.713 -0.018642 0.000745 0.686685 0.029681
2.813 -0.018596 0.000781 0.718275 0.029741
2.913 -0.018521 0.000849 0.746026 0.029841
3.016 -0.018635 0.000739 0.795070 0.029999
3.113 -0.018553 0.000827 0.824566 0.030120
3.213 -0.018546 0.000835 0.850920 0.030130
3.313 -0.018429 0.000970 0.868548 0.030309
3.413 -0.018429 0.000972 0.917417 0.030311
3.513 -0.018335 0.001099 0.943597 0.030469
3.613 -0.018078 0.001487 0.988976 0.030934
3.713 -0.018104 0.001442 1.016901 0.030986
3.813 -0.018187 0.001307 1.043081 0.031145
3.913 -0.015025 -0.002599 1.095158 0.036170
4.014 -0.011911 -0.007432 1.144303 0.041919
4.113 -0.011887 -0.007377 1.160011 0.041979
4.214 -0.011711 -0.006951 1.203644 0.042440
4.313 -0.011731 -0.007005 1.238551 0.042498
4.413 -0.011795 -0.007193 1.266476 0.042697
4.513 -0.011693 -0.006832 1.317091 0.043072
4.613 -0.011674 -0.006754 1.341525 0.043152
4.713 -0.011621 -0.006515 1.372941 0.043397
4.814 -0.011658 -0.006708 1.406103 0.043593
4.913 -0.011603 -0.006291 1.446245 0.044013
5.013 -0.011597 -0.006230 1.468934 0.044074
5.113 -0.011605 -0.006407 1.519549 0.044251
5.213 -0.011612 -0.006627 1.549220 0.044472
5.314 -0.011613 -0.006254 1.578890 0.044845
5.414 -0.013063 -0.007067 1.602523 0.046507
5.513 -0.024119 -0.014572 1.640048 0.059869
5.614 -0.024160 -0.014072 1.669718 0.060371
5.713 -0.024153 -0.014157 1.713701 0.060457
5.813 -0.024179 -0.013999 1.738310 0.060616
5.913 -0.024170 -0.014039 1.766060 0.060656
6.013 -0.024214 -0.013875 1.806203 0.060826
6.113 -0.024349 -0.013348 1.846346 0.061369
6.213 -0.024182 -0.013905 1.876016 0.061950
6.313 -0.024258 -0.013678 1.904116 0.062190
6.413 -0.024231 -0.013712 1.952811 0.062234
6.513 -0.024264 -0.013637 1.978991 0.062315
6.613 -0.024371 -0.013401 2.020878 0.062574
6.713 -0.024345 -0.013455 2.061021 0.062635
6.814 -0.024383 -0.013386 2.074984 0.062714
6.913 -0.016712 -0.000080 2.138770 0.078072
7.013 -0.010196 0.011019 2.174300 0.090943
7.114 -0.010544 0.011505 2.210952 0.091540
7.213 -0.010283 0.011173 2.251095 0.091962
7.313 -0.010404 0.011313 2.280765 0.092147
7.413 -0.010598 0.011534 2.312181 0.092441
7.514 -0.010483 0.011420 2.361050 0.092603
7.613 -0.010644 0.011574 2.387230 0.092825
7.713 -0.010791 0.011707 2.415156 0.093024
7.813 -0.010761 0.011685 2.465770 0.093061
7.913 -0.010621 0.011574 2.497361 0.093240
8.013 -0.010896 0.011772 2.532267 0.093578
8.113 -0.010455 0.011486 2.572235 0.094104
8.213 -0.010697 0.011632 2.601906 0.094386
8.313 -0.010784 0.011687 2.640303 0.094490
8.413 -0.026643 0.040667 2.646043 0.127525
8.516 -0.027015 0.040863 2.673968 0.127946
8.613 -0.026578 0.040656 2.710620 0.128430
8.713 -0.026892 0.040786 2.754253 0.128770
8.813 -0.026895 0.040790 2.782178 0.128775
8.914 -0.026689 0.040715 2.817085 0.128995
9.013 -0.027243 0.040887 2.857227 0.129575
9.113 -0.027244 0.040885 2.886898 0.129577
9.213 -0.027225 0.040880 2.914823 0.129597
9.313 -0.027182 0.040878 2.967183 0.129640
9.413 -0.027083 0.040863 2.991618 0.129741
9.515 -0.027439 0.040910 3.021288 0.130100
9.613 -0.027241 0.040889 3.068412 0.130299
9.713 -0.027384 0.040896 3.091102 0.130442
9.814 -0.027377 0.040899 3.124088 0.130449
9.913 -0.041615 0.010675 3.138287 0.163859
10.015 -0.041454 0.010677 -3.120464 0.164021
10.114 -0.041775 0.010657 -3.071595 0.164342
10.213 -0.041573 0.010675 -3.048906 0.164544
10.313 -0.041921 0.010627 -3.013999 0.164895
10.413 -0.042487 0.010544 -2.973682 0.165467
