# t_sec x y yaw_rad cum_dist_m
0.102 0.001566 0.000742 0.007813 0.000000
0.201 0.001566 0.000742 0.007813 0.000000
0.301 0.001566 0.000742 0.007813 0.000000
0.401 0.001566 0.000742 0.007813 0.000000
0.501 0.001566 0.000742 0.007813 0.000000
0.601 0.001566 0.000742 0.007813 0.000000
0.701 0.001566 0.000742 0.007813 0.000000
0.801 0.001566 0.000742 0.007813 0.000000
0.901 0.001566 0.000742 0.007813 0.000000
1.001 0.001566 0.000742 0.007813 0.000000
1.101 0.001566 0.000742 0.007813 0.000000
1.201 0.001566 0.000742 0.007813 0.000000
1.307 0.001566 0.000742 0.007813 0.000000
1.401 0.001566 0.000742 0.007813 0.000000
1.501 0.001566 0.000742 0.007813 0.000000
1.601 0.001566 0.000742 0.007813 0.000000
1.701 0.001566 0.000742 0.007813 0.000000
1.801 0.001671 0.000743 0.011303 0.000105
1.901 0.001671 0.000743 0.023520 0.000105
2.002 0.001770 0.000749 0.047955 0.000204
2.102 0.001052 0.000685 0.091588 0.000925
2.201 0.001429 0.000727 0.114278 0.001304
2.301 0.001967 0.000797 0.140458 0.001847
2.401 0.001136 0.000664 0.191072 0.002688
2.505 0.001470 0.000733 0.212016 0.003029
2.604 0.001223 0.000672 0.240116 0.003283
2.702 0.001346 0.000710 0.287065 0.003411
2.801 0.001102 0.000630 0.314990 0.003668
2.901 0.000737 0.000507 0.344661 0.004053
3.001 0.001543 0.000816 0.395450 0.004916
3.101 0.000992 0.000579 0.412903 0.005515
3.201 0.000954 0.000562 0.435593 0.005557
3.301 0.000826 0.000499 0.480971 0.005699
3.401 0.000631 0.000393 0.512387 0.005921
3.502 0.000563 0.000354 0.531760 0.006000
3.602 0.000529 0.000332 0.564922 0.006040
3.701 0.000961 0.000628 0.605239 0.006563
3.802 0.000892 0.000577 0.636480 0.006648
3.901 0.000332 0.000148 0.678368 0.007354
4.001 -0.016902 -0.005891 0.755854 0.025615
4.101 -0.025118 -0.009003 0.809399 0.034401
4.202 -0.024957 -0.008829 0.826852 0.034638
4.301 -0.025218 -0.009136 0.870486 0.035041
4.401 -0.024942 -0.008785 0.907138 0.035488
4.501 -0.024992 -0.008855 0.933317 0.035575
4.601 -0.025166 -0.009100 0.959497 0.035874
4.702 -0.025153 -0.009070 1.010112 0.035907
4.803 -0.025038 -0.008878 1.038037 0.036130
4.902 -0.025293 -0.009328 1.062472 0.036647
5.001 -0.025293 -0.009322 1.109596 0.036653
5.101 -0.025328 -0.009398 1.141012 0.036737
5.201 -0.025225 -0.009161 1.174173 0.036996
5.301 -0.025330 -0.009427 1.209079 0.037282
5.409 -0.025384 -0.009576 1.240495 0.037440
5.501 -0.012509 -0.016815 1.282408 0.052211
5.601 -0.010588 -0.017936 1.315396 0.054434
5.701 -0.010656 -0.018188 1.355539 0.054695
5.801 -0.010589 -0.017856 1.378228 0.055034
5.902 -0.010694 -0.018507 1.428843 0.055693
6.001 -0.010668 -0.018311 1.451532 0.055891
6.101 -0.010655 -0.018191 1.477712 0.056011
6.201 -0.010687 -0.018557 1.517855 0.056379
6.301 -0.010674 -0.018175 1.554507 0.056761
6.401 -0.010676 -0.018671 1.571960 0.057258
6.501 -0.010680 -0.018838 1.608612 0.057425
6.601 -0.010708 -0.018273 1.641773 0.057990
6.701 -0.010650 -0.018951 1.668127 0.058671
6.801 -0.010721 -0.018415 1.716822 0.059213
6.903 -0.010619 -0.019024 1.743002 0.059830
7.007 -0.010595 -0.019154 1.769357 0.059963
7.102 -0.010598 -0.019104 1.814735 0.060014
7.201 -0.015232 -0.017373 1.850808 0.064961
7.308 -0.015370 -0.016914 1.871752 0.065439
7.402 -0.015183 -0.017443 1.917130 0.066000
7.501 -0.015219 -0.017352 1.948721 0.066098
7.601 -0.015346 -0.017043 1.973330 0.066432
7.701 -0.015139 -0.017508 2.016963 0.066941
7.801 -0.015242 -0.017297 2.057106 0.067175
7.901 -0.015061 -0.017628 2.076304 0.067552
8.002 -0.015275 -0.017268 2.116447 0.067971
8.101 -0.015156 -0.017448 2.153099 0.068187
8.201 -0.014966 -0.017730 2.193241 0.068527
8.301 -0.014978 -0.017713 2.224657 0.068547
8.401 -0.014843 -0.017879 2.254328 0.068761
8.501 -0.015003 -0.017699 2.297961 0.069002
8.601 -0.015015 -0.017685 2.322396 0.069020
8.702 -0.014749 -0.017960 2.352066 0.069403
8.804 -0.023855 0.010633 2.393109 0.099411
8.901 -0.023339 0.010172 2.421035 0.100103
9.001 -0.023247 0.010092 2.461177 0.100226
9.101 -0.023090 0.009969 2.483866 0.100425
9.201 -0.023218 0.010057 2.527500 0.100580
9.301 -0.023218 0.010061 2.560661 0.100584
9.401 -0.022761 0.009772 2.588586 0.101125
9.501 -0.023254 0.010056 2.630474 0.101695
9.601 -0.023004 0.009925 2.670617 0.101976
9.701 -0.022770 0.009809 2.693306 0.102237
9.802 -0.022734 0.009796 2.735368 0.102276
9.901 -0.022784 0.009818 2.766610 0.102331
10.001 -0.022671 0.009775 2.798026 0.102452
10.101 -0.022710 0.009789 2.836423 0.102493
10.201 -0.022652 0.009770 2.866094 0.102553
10.302 -0.040078 -0.017281 2.864961 0.134731
10.401 -0.039634 -0.017397 2.894457 0.135190
10.502 -0.039558 -0.017416 2.922382 0.135268
10.602 -0.040143 -0.017298 2.957289 0.135866
10.705 -0.039630 -0.017378 3.000922 0.136385
10.801 -0.039590 -0.017383 3.023611 0.136425
10.901 -0.039641 -0.017376 3.058518 0.136476
11.001 -0.039501 -0.017387 3.096915 0.136617
11.101 -0.039662 -0.017383 3.126586 0.136777
11.201 -0.039281 -0.017381 -3.123438 0.137159
11.301 -0.039601 -0.017395 -3.083296 0.137479
11.401 -0.039430 -0.017381 -3.058861 0.137650
11.501 -0.038704 -0.017308 -3.025700 0.138380
11.601 -0.039575 -0.017429 -2.987303 0.139260
11.701 -0.039228 -0.017364 -2.957632 0.139613
11.806 -0.039031 -0.017325 -2.929707 0.139814
11.901 -0.026773 -0.018727 -2.873533 0.152152
12.001 -0.008742 -0.020689 -2.833287 0.170289
12.103 -0.008760 -0.020694 -2.810598 0.170307
12.201 -0.008278 -0.020503 -2.763474 0.170825
12.301 -0.008423 -0.020566 -2.737294 0.170983
12.401 -0.008992 -0.020822 -2.707623 0.171607
12.501 -0.007828 -0.020248 -2.658754 0.172905
12.601 -0.008302 -0.020508 -2.632574 0.173446
12.701 -0.008253 -0.020475 -2.592432 0.173506
12.802 -0.008204 -0.020442 -2.559270 0.173564
12.902 -0.008254 -0.020476 -2.534836 0.173625
13.001 -0.008108 -0.020372 -2.506911 0.173804
13.101 -0.008334 -0.020542 -2.456296 0.174086
13.202 -0.007768 -0.020121 -2.431475 0.174791
13.301 -0.000043 -0.015191 -2.399386 0.183956
13.401 -0.000033 -0.015183 -2.348771 0.183968
13.501 0.000217 -0.014921 -2.327827 0.184331
13.601 0.000117 -0.015049 -2.280703 0.184493
13.702 0.000192 -0.014955 -2.254523 0.184613
13.801 0.000186 -0.014974 -2.221362 0.184632
13.901 0.000308 -0.014803 -2.177729 0.184842
14.008 0.000441 -0.014606 -2.151549 0.185079
14.101 0.000419 -0.014638 -2.123624 0.185117
14.202 0.000494 -0.014504 -2.076500 0.185270
14.302 0.000448 -0.014591 -2.050320 0.185368
14.401 0.000547 -0.014395 -2.029201 0.185588
14.501 0.000535 -0.014432 -1.978587 0.185627
14.601 0.000631 -0.014195 -1.950662 0.185883
14.701 0.000631 -0.014196 -1.926227 0.185883
14.802 0.000636 -0.014175 -1.879278 0.185904
14.901 0.000593 -0.014327 -1.852749 0.186062
15.002 0.026992 0.021630 -1.717813 0.230669
15.101 0.027006 0.021731 -1.684651 0.230771
15.202 0.026993 0.021593 -1.654981 0.230909
15.302 0.027004 0.021745 -1.613093 0.231062
15.401 0.027003 0.021726 -1.585168 0.231081
15.501 0.027001 0.022027 -1.555497 0.231382
15.603 0.027004 0.022069 -1.515354 0.231424
15.701 0.027006 0.022008 -1.480448 0.231484
15.803 0.026977 0.022289 -1.454268 0.231767
15.901 0.027044 0.021825 -1.415871 0.232235
16.001 0.026940 0.022396 -1.380964 0.232816
16.101 0.026948 0.022370 -1.353039 0.232843
16.201 0.027073 0.021835 -1.326859 0.233392
16.303 0.026876 0.022556 -1.281480 0.234139
16.402 0.027017 0.022121 -1.251810 0.234597
16.515 0.026898 0.022449 -1.223884 0.234946
16.601 0.019090 0.026208 -1.160026 0.243612
16.701 0.019355 0.025624 -1.130355 0.244253
16.813 0.019053 0.026237 -1.097194 0.244936
16.901 0.019195 0.025979 -1.058797 0.245231
17.001 0.019215 0.025944 -1.030872 0.245271
17.102 0.019057 0.026197 -1.004692 0.245570
17.201 0.018915 0.026400 -0.961059 0.245818
17.302 0.018756 0.026624 -0.933133 0.246092
17.401 0.019096 0.026180 -0.908524 0.246651
17.501 0.018606 0.026762 -0.863320 0.247412
17.602 0.018541 0.026840 -0.833475 0.247513
17.701 0.018923 0.026433 -0.805724 0.248071
17.801 0.018739 0.026617 -0.763836 0.248331
17.901 0.018812 0.026549 -0.737307 0.248431
18.001 0.018540 0.026785 -0.697165 0.248791
18.101 0.018711 0.026649 -0.660513 0.249010
18.201 0.018824 0.026562 -0.636078 0.249152
18.301 0.010037 0.023459 -0.569141 0.258471
18.401 0.010226 0.023344 -0.530918 0.258692
18.501 0.010261 0.023322 -0.507879 0.258734
18.601 0.009946 0.023492 -0.462675 0.259092
18.701 0.010071 0.023431 -0.434576 0.259231
18.801 0.009782 0.023561 -0.409966 0.259547
18.901 0.009952 0.023488 -0.368079 0.259732
19.001 0.009275 0.023732 -0.336837 0.260452
19.101 0.009539 0.023647 -0.300011 0.260730
19.201 0.009693 0.023605 -0.265104 0.260889
19.301 0.009404 0.023679 -0.240670 0.261188
19.402 0.009189 0.023729 -0.207508 0.261408
19.501 0.009170 0.023731 -0.163875 0.261428
19.602 0.009482 0.023683 -0.135950 0.261744
19.701 0.009185 0.023718 -0.101043 0.262043
19.801 -0.002909 0.013385 -0.054947 0.277950
