# t_sec x y yaw_rad cum_dist_m
0.102 -0.006284 -0.007399 0.010938 0.000000
0.201 -0.006183 -0.007398 0.010938 0.000101
0.303 -0.006164 -0.007398 0.010938 0.000120
0.402 -0.006164 -0.007398 0.010938 0.000120
0.501 -0.006164 -0.007398 0.010938 0.000120
0.601 -0.006001 -0.007395 0.021409 0.000282
0.701 -0.005740 -0.007386 0.040608 0.000543
0.801 -0.006145 -0.007409 0.065043 0.000949
0.901 -0.006046 -0.007401 0.103440 0.001048
1.001 -0.006202 -0.007429 0.150564 0.001207
1.101 -0.006222 -0.007432 0.168192 0.001227
1.202 -0.006064 -0.007403 0.189136 0.001387
1.302 -0.006005 -0.007393 0.243241 0.001447
1.401 -0.006006 -0.007394 0.272911 0.001448
1.501 -0.006042 -0.007404 0.300837 0.001485
1.602 -0.005949 -0.007367 0.349706 0.001586
1.701 -0.005797 -0.007311 0.370650 0.001747
1.801 -0.006130 -0.007447 0.405556 0.002106
1.902 -0.006166 -0.007463 0.447444 0.002146
2.001 -0.006041 -0.007401 0.475370 0.002285
2.113 -0.019784 0.016228 0.539558 0.029619
2.204 -0.020392 0.015842 0.577956 0.030340
2.301 -0.020227 0.015955 0.602390 0.030540
2.401 -0.019429 0.016525 0.628570 0.031521
2.502 -0.019967 0.016106 0.682675 0.032203
2.608 -0.019867 0.016193 0.705365 0.032335
2.701 -0.019880 0.016177 0.738526 0.032356
2.801 -0.019668 0.016376 0.782159 0.032648
2.902 -0.019570 0.016476 0.792631 0.032787
3.001 -0.019994 0.016039 0.808688 0.033396
3.101 -0.019707 0.016356 0.836613 0.033823
3.201 -0.019506 0.016581 0.866109 0.034125
3.301 -0.019824 0.016193 0.892289 0.034626
3.401 -0.019825 0.016211 0.939588 0.034644
3.504 -0.019825 0.016209 0.969258 0.034646
3.601 -0.019794 0.016260 1.009401 0.034705
3.701 -0.019971 0.015957 1.044308 0.035056
3.803 -0.019852 0.004603 1.084104 0.046411
3.902 -0.019620 -0.003828 1.118056 0.054845
4.001 -0.019569 -0.003740 1.163434 0.054947
4.101 -0.019711 -0.004079 1.193105 0.055314
4.201 -0.019531 -0.003609 1.240229 0.055817
4.301 -0.019764 -0.004330 1.275135 0.056574
4.401 -0.019670 -0.004005 1.297825 0.056913
4.501 -0.019688 -0.004077 1.343203 0.056986
4.605 -0.019607 -0.003685 1.372874 0.057387
4.716 -0.019686 -0.004219 1.419998 0.057927
4.801 -0.019729 -0.004495 1.447748 0.058206
4.901 -0.019652 -0.003789 1.476023 0.058917
5.003 -0.019699 -0.004509 1.516165 0.059639
5.101 -0.019692 -0.004308 1.547581 0.059840
5.202 -0.019734 -0.004063 1.587733 0.060088
5.311 -0.032837 -0.023299 1.615406 0.083363
5.401 -0.032848 -0.023138 1.655549 0.083524
5.501 -0.032826 -0.023338 1.683474 0.083726
5.601 -0.032862 -0.023084 1.725362 0.083984
5.705 -0.032876 -0.022990 1.760268 0.084078
5.801 -0.032759 -0.023555 1.786448 0.084655
5.906 -0.032823 -0.023316 1.826591 0.084904
6.001 -0.032910 -0.022993 1.861498 0.085238
6.101 -0.032753 -0.023484 1.889423 0.085754
6.201 -0.032876 -0.023146 1.926075 0.086114
6.301 -0.032917 -0.023032 1.962727 0.086235
6.402 -0.032749 -0.023418 1.995888 0.086657
6.502 -0.032975 -0.022948 2.023813 0.087178
6.606 -0.032771 -0.023348 2.049993 0.087627
6.708 -0.018552 -0.028886 2.098937 0.102886
6.802 -0.018579 -0.028841 2.119881 0.102938
6.901 -0.018396 -0.029128 2.146061 0.103278
7.001 -0.018476 -0.029026 2.191440 0.103407
7.101 -0.018549 -0.028926 2.217619 0.103531
7.202 -0.018711 -0.028722 2.256017 0.103791
7.302 -0.018417 -0.029058 2.292669 0.104237
7.401 -0.018188 -0.029315 2.315358 0.104582
7.501 -0.018673 -0.028811 2.355501 0.105282
7.602 -0.017967 -0.029495 2.383426 0.106265
7.701 -0.018041 -0.029427 2.406115 0.106366
7.810 -0.018389 -0.029126 2.435786 0.106826
7.902 -0.018160 -0.029315 2.482910 0.107123
8.003 -0.018222 -0.029269 2.509089 0.107200
8.101 -0.017960 -0.029452 2.533524 0.107520
8.201 -0.018391 -0.029173 2.580648 0.108034
8.301 -0.018485 -0.029117 2.608573 0.108143
8.402 -0.017281 -0.026808 2.642528 0.110747
8.501 -0.014079 -0.020109 2.710300 0.118172
8.601 -0.013875 -0.020198 2.739796 0.118395
8.701 -0.014133 -0.020092 2.766150 0.118674
8.801 -0.013737 -0.020237 2.811529 0.119095
8.901 -0.014290 -0.020060 2.841025 0.119676
9.006 -0.014465 -0.020008 2.869125 0.119858
9.107 -0.014175 -0.020077 2.916249 0.120157
9.201 -0.014272 -0.020056 2.945745 0.120256
9.301 -0.014173 -0.020073 2.975590 0.120356
9.402 -0.014218 -0.020072 3.020969 0.120401
9.501 -0.014017 -0.020092 3.048719 0.120603
9.601 -0.013862 -0.020107 3.078564 0.120759
9.702 -0.017197 -0.024207 3.122251 0.126045
9.802 -0.034387 -0.049535 3.123843 0.156655
9.901 -0.034294 -0.049538 -3.129672 0.156748
10.001 -0.034644 -0.049546 -3.073822 0.157099
10.101 -0.034465 -0.049531 -3.047642 0.157278
10.202 -0.034424 -0.049527 -3.021462 0.157319
10.301 -0.034662 -0.049564 -2.970847 0.157560
10.401 -0.034583 -0.049548 -2.942922 0.157640
10.503 -0.034661 -0.049565 -2.921978 0.157720
10.602 -0.034276 -0.049469 -2.873109 0.158117
