# t_sec x y yaw_rad cum_dist_m
0.107 0.001622 0.003127 -0.000013 0.000000
0.202 0.001662 0.003127 -0.000013 0.000040
0.302 0.001662 0.003127 -0.000013 0.000040
0.402 0.001662 0.003127 -0.000013 0.000040
0.502 0.001662 0.003127 -0.000013 0.000040
0.601 0.001662 0.003127 -0.000013 0.000040
0.702 0.001662 0.003127 -0.000013 0.000040
0.802 0.001662 0.003127 -0.000013 0.000040
0.901 0.001662 0.003127 -0.000013 0.000040
1.001 0.001662 0.003127 -0.000013 0.000040
1.101 0.001662 0.003127 -0.000013 0.000040
1.202 0.001662 0.003127 -0.000013 0.000040
1.301 0.001662 0.003127 -0.000013 0.000040
1.401 0.001662 0.003127 -0.000013 0.000040
1.502 0.001662 0.003127 -0.000013 0.000040
1.604 0.001662 0.003127 -0.000013 0.000040
1.706 0.001624 0.003127 0.015695 0.000079
1.802 0.001785 0.003130 0.026167 0.000240
1.902 0.001145 0.003103 0.055838 0.000880
2.005 0.001809 0.003156 0.088999 0.001546
2.102 0.002024 0.003178 0.118670 0.001762
2.201 0.001706 0.003140 0.162303 0.002083
2.302 -0.007653 0.002097 0.218819 0.011500
2.402 -0.022845 0.000304 0.279441 0.026798
2.502 -0.022117 0.000541 0.324820 0.027565
2.605 -0.022506 0.000399 0.356236 0.027979
2.701 -0.022581 0.000371 0.384161 0.028059
2.801 -0.022012 0.000614 0.427794 0.028678
2.901 -0.022260 0.000497 0.457465 0.028952
3.002 -0.022334 0.000462 0.501098 0.029034
3.102 -0.022612 0.000304 0.532514 0.029353
3.201 -0.022318 0.000483 0.562185 0.029697
3.301 -0.022267 0.000515 0.593775 0.029757
3.402 -0.022449 0.000392 0.635663 0.029977
3.501 -0.021957 0.000771 0.661843 0.030598
3.602 -0.021935 0.000783 0.700240 0.030623
3.702 -0.022056 0.000676 0.736892 0.030785
3.801 -0.022144 0.000595 0.757836 0.030904
3.902 -0.021608 0.001138 0.797979 0.031666
4.009 -0.013665 0.006846 0.809606 0.041448
4.104 -0.013813 0.006685 0.837531 0.041667
