# t_sec x y yaw_rad cum_dist_m
0.102 0.000113 -0.000815 0.007769 0.000000
0.202 0.000133 -0.000815 0.007769 0.000020
0.304 0.000173 -0.000815 0.007769 0.000060
0.401 0.000173 -0.000815 0.007769 0.000060
0.501 0.000173 -0.000815 0.007769 0.000060
0.601 0.000009 -0.000816 0.007769 0.000225
0.702 -0.000072 -0.000818 0.021732 0.000305
0.801 -0.000130 -0.000814 0.054893 0.000364
0.901 0.000020 -0.000808 0.084563 0.000514
1.001 -0.001031 -0.000923 0.124706 0.001571
1.101 -0.000692 -0.000874 0.150886 0.001914
1.201 -0.000653 -0.000867 0.198010 0.001953
1.302 -0.001040 -0.000952 0.231171 0.002349
1.401 -0.001331 -0.001024 0.255606 0.002649
1.502 -0.001522 -0.001077 0.297494 0.002847
1.605 -0.001200 -0.000975 0.327164 0.003185
1.702 -0.001703 -0.001164 0.369052 0.003723
1.801 -0.001856 -0.001219 0.405704 0.003885
1.921 -0.001615 -0.001109 0.458064 0.004149
2.001 -0.001991 -0.001299 0.472027 0.004570
2.102 -0.001889 -0.001246 0.508678 0.004685
2.203 -0.002268 -0.001463 0.535033 0.005122
2.302 -0.002230 -0.001438 0.564529 0.005168
2.402 -0.002774 -0.001808 0.608337 0.005827
2.503 -0.002869 -0.001866 0.653715 0.005937
2.601 -0.002617 -0.001668 0.671169 0.006257
2.703 -0.003048 -0.002032 0.702585 0.006821
2.801 -0.017138 0.004885 0.762580 0.022516
2.902 -0.017138 0.004882 0.788760 0.022519
3.001 -0.017304 0.004706 0.825411 0.022761
3.102 -0.017330 0.004673 0.860318 0.022802
3.201 -0.017475 0.004498 0.890163 0.023030
3.302 -0.017497 0.004471 0.923324 0.023065
3.402 -0.017648 0.004267 0.954740 0.023319
3.501 -0.017603 0.004332 0.986156 0.023398
3.601 -0.017731 0.004123 1.026299 0.023643
3.701 -0.017651 0.004261 1.054224 0.023802
3.802 -0.017793 0.003998 1.082149 0.024101
3.901 -0.017901 0.003784 1.131019 0.024341
4.001 -0.017917 0.003747 1.150217 0.024382
4.101 -0.017981 0.003602 1.183379 0.024541
4.201 -0.018000 0.003539 1.230502 0.024606
4.302 -0.018078 0.003310 1.251446 0.024848
4.402 -0.018107 0.003215 1.298570 0.024947
4.501 -0.012872 -0.007928 1.338538 0.037258
4.602 -0.012954 -0.008304 1.375364 0.037643
