# t_sec x y yaw_rad cum_dist_m
0.102 0.004589 0.001070 0.006433 0.000000
0.201 0.004322 0.001065 0.030867 0.000267
0.301 0.004188 0.001060 0.055302 0.000401
0.401 0.004164 0.001058 0.079737 0.000425
0.501 0.003965 0.001033 0.121625 0.000625
0.601 0.003468 0.000968 0.140823 0.001127
0.701 -0.014598 0.001398 0.185404 0.019198
0.801 -0.014377 0.001429 0.237764 0.019421
0.901 -0.014899 0.001295 0.269005 0.019960
1.001 -0.014460 0.001423 0.293614 0.020418
1.102 -0.014850 0.001281 0.342658 0.020834
1.201 -0.014535 0.001402 0.367093 0.021172
1.303 -0.014274 0.001506 0.389782 0.021452
1.401 -0.014555 0.001389 0.435161 0.021756
1.501 -0.014277 0.001527 0.477049 0.022067
1.601 -0.014205 0.001564 0.510210 0.022148
1.702 -0.014620 0.001323 0.539706 0.022628
1.801 -0.014028 0.001694 0.580023 0.023328
1.902 -0.014410 0.001437 0.600967 0.023788
2.002 -0.014265 0.001549 0.648091 0.023971
2.105 -0.014439 0.001413 0.676016 0.024192
2.201 -0.014191 0.001620 0.703941 0.024514
2.301 -0.011807 0.005695 0.749694 0.029235
2.401 -0.012222 0.005288 0.791582 0.029817
2.501 -0.012001 0.005521 0.819507 0.030137
2.601 -0.011921 0.005610 0.857904 0.030257
2.702 -0.011868 0.005671 0.894556 0.030338
2.801 -0.011843 0.005703 0.936444 0.030379
2.901 -0.011994 0.005492 0.959133 0.030637
3.002 -0.012054 0.005406 1.001021 0.030743
3.102 -0.012084 0.005353 1.030692 0.030803
3.201 -0.011966 0.005567 1.065598 0.031048
3.301 -0.011884 0.005720 1.100505 0.031221
3.401 -0.012168 0.005134 1.126859 0.031871
3.501 -0.011972 0.005574 1.165257 0.032352
3.601 -0.012168 0.005069 1.208890 0.032894
3.701 -0.012095 0.005275 1.233324 0.033113
3.801 -0.016990 -0.006742 1.279178 0.046089
3.901 -0.017164 -0.007370 1.324731 0.046741
4.001 -0.017160 -0.007350 1.345675 0.046761
4.102 -0.017052 -0.006841 1.391054 0.047281
4.201 -0.017084 -0.007038 1.429451 0.047481
4.301 -0.017067 -0.006902 1.448650 0.047618
4.401 -0.017082 -0.007061 1.492283 0.047778
4.502 -0.017072 -0.006901 1.530680 0.047939
4.601 -0.017072 -0.006940 1.551624 0.047978
4.705 -0.017077 -0.007104 1.597003 0.048142
4.802 -0.017103 -0.006544 1.640636 0.048702
4.902 -0.017070 -0.006961 1.652853 0.049120
5.001 -0.017040 -0.007280 1.694741 0.049441
5.101 -0.017086 -0.006963 1.738374 0.049762
5.201 -0.017078 -0.007002 1.759318 0.049802
5.302 -0.004723 0.020752 1.793463 0.080182
5.401 -0.004578 0.020147 1.831860 0.080804
5.501 -0.004697 0.020570 1.854549 0.081243
5.601 -0.004572 0.020212 1.896437 0.081623
5.701 -0.004513 0.020040 1.926108 0.081804
5.801 -0.004754 0.020652 1.954033 0.082462
5.901 -0.004446 0.019957 2.002902 0.083222
6.001 -0.004544 0.020156 2.027337 0.083444
6.101 -0.004732 0.020530 2.053517 0.083863
6.201 -0.004627 0.020335 2.081442 0.084084
6.302 -0.004771 0.020570 2.130311 0.084359
6.401 -0.004674 0.020420 2.153001 0.084538
6.501 -0.004485 0.020135 2.198205 0.084880
6.601 -0.004861 0.020641 2.231366 0.085510
6.701 -0.004560 0.020268 2.259466 0.085990
6.805 -0.004742 0.020478 2.287391 0.086268
6.901 -0.004682 0.020428 2.336086 0.086347
7.001 -0.037807 0.044658 2.329481 0.127388
7.101 -0.052161 0.055078 2.341376 0.145126
7.201 -0.052447 0.055355 2.390245 0.145523
7.302 -0.052550 0.055448 2.417995 0.145662
7.401 -0.052571 0.055468 2.446095 0.145691
7.501 -0.052462 0.055378 2.491474 0.145832
7.601 -0.052401 0.055333 2.521144 0.145909
7.702 -0.052350 0.055297 2.545754 0.145971
7.801 -0.052388 0.055320 2.596368 0.146016
7.901 -0.052367 0.055309 2.624119 0.146041
8.001 -0.052594 0.055432 2.648728 0.146299
8.101 -0.052448 0.055371 2.699343 0.146458
8.201 -0.052405 0.055349 2.723777 0.146505
8.302 -0.052482 0.055381 2.762174 0.146589
8.402 -0.050583 0.061250 2.793800 0.152758
8.501 -0.050338 0.061166 2.821725 0.153017
8.601 -0.050832 0.061321 2.858377 0.153536
8.702 -0.050445 0.061217 2.893284 0.153937
8.801 -0.050719 0.061279 2.921209 0.154217
8.901 -0.050750 0.061285 2.968333 0.154249
9.001 -0.050709 0.061279 3.003239 0.154290
9.101 -0.050808 0.061291 3.034655 0.154390
9.201 -0.050570 0.061272 3.067816 0.154629
9.302 -0.051034 0.061296 3.102723 0.155093
9.402 -0.050876 0.061294 3.132394 0.155251
9.501 -0.050530 0.061295 -3.121121 0.155597
9.601 -0.050868 0.061279 -3.080978 0.155934
9.702 -0.050967 0.061273 -3.054799 0.156034
9.801 -0.051167 0.061251 -3.018147 0.156235
9.901 -0.008884 0.060788 -2.951150 0.198521
10.005 -0.008550 0.060857 -2.924970 0.198862
10.102 -0.008918 0.060766 -2.888144 0.199241
10.201 -0.008744 0.060816 -2.851667 0.199422
10.302 -0.008878 0.060773 -2.820076 0.199562
10.401 -0.008824 0.060794 -2.785170 0.199619
10.501 -0.008860 0.060777 -2.746772 0.199659
10.601 -0.009085 0.060679 -2.722338 0.199904
10.702 -0.008709 0.060865 -2.680275 0.200323
