# t_sec x y yaw_rad cum_dist_m
0.110 0.003126 0.002797 0.003125 0.000000
0.217 0.003126 0.002797 0.003125 0.000000
0.310 0.003126 0.002797 0.003125 0.000000
0.409 0.003126 0.002797 0.003125 0.000000
0.509 0.003126 0.002797 0.003125 0.000000
0.612 0.003126 0.002797 0.003125 0.000000
0.709 0.003126 0.002797 0.003125 0.000000
0.809 0.003126 0.002797 0.003125 0.000000
0.910 0.003126 0.002797 0.003125 0.000000
1.009 0.003126 0.002797 0.003125 0.000000
1.109 0.003126 0.002797 0.003125 0.000000
1.209 0.003126 0.002797 0.003125 0.000000
1.309 0.003326 0.002799 0.017088 0.000200
1.409 0.002928 0.002789 0.025814 0.000599
1.512 0.002684 0.002783 0.053740 0.000842
1.610 0.003086 0.002810 0.081665 0.001244
1.710 0.002079 0.002697 0.120062 0.002257
1.809 0.002056 0.002700 0.154969 0.002280
1.909 0.002648 0.002800 0.191621 0.002880
2.009 0.002549 0.002779 0.212739 0.002981
2.110 0.002586 0.002791 0.249565 0.003019
2.209 0.002434 0.002748 0.279236 0.003177
2.309 0.002473 0.002760 0.317633 0.003217
2.409 0.002551 0.002784 0.352540 0.003299
2.509 0.001790 0.002484 0.383956 0.004118
2.613 0.002047 0.002594 0.415372 0.004398
2.709 0.002140 0.002638 0.455514 0.004501
2.809 0.001979 0.002555 0.481869 0.004682
2.909 0.001772 0.002441 0.515205 0.004919
3.009 0.001704 0.002401 0.551682 0.004998
3.109 0.002204 0.002722 0.581527 0.005592
3.209 0.001925 0.002530 0.611198 0.005930
3.309 0.001551 0.002259 0.654831 0.006392
3.409 -0.003402 0.002795 0.697943 0.011374
3.509 -0.016097 0.003493 0.774826 0.024088
3.609 -0.016364 0.003220 0.806242 0.024469
3.709 -0.016330 0.003256 0.835912 0.024519
3.809 -0.016081 0.003545 0.877800 0.024900
3.909 -0.016268 0.003311 0.910961 0.025199
4.011 -0.016376 0.003171 0.935396 0.025376
4.110 -0.016071 0.003602 0.972048 0.025903
4.209 -0.016388 0.003103 1.010445 0.026493
4.310 -0.016566 0.002812 1.036625 0.026835
4.409 -0.016470 0.002984 1.062805 0.027033
4.509 -0.016441 0.003038 1.113420 0.027094
4.609 -0.016555 0.002796 1.141345 0.027361
4.709 -0.016602 0.002684 1.169270 0.027482
4.812 -0.036254 0.015900 1.194274 0.051164
4.909 -0.043080 0.021011 1.225157 0.059692
5.009 -0.043365 0.020178 1.258144 0.060573
5.109 -0.043297 0.020408 1.282753 0.060813
5.209 -0.043200 0.020744 1.312598 0.061163
5.311 -0.043386 0.019984 1.358151 0.061945
5.410 -0.043327 0.020278 1.379095 0.062246
5.509 -0.043389 0.019922 1.408766 0.062607
5.609 -0.043370 0.020083 1.457635 0.062768
5.709 -0.043376 0.020023 1.485560 0.062828
5.809 -0.043389 0.019824 1.509995 0.063027
5.909 -0.043386 0.019964 1.555374 0.063167
6.010 -0.043382 0.019566 1.585044 0.063565
6.110 -0.043381 0.019364 1.628677 0.063767
6.210 -0.043393 0.019545 1.654857 0.063948
6.309 -0.043404 0.019622 1.688019 0.064026
6.409 -0.043433 0.019856 1.710708 0.064262
6.509 -0.032693 0.032114 1.768472 0.080559
6.609 -0.029572 0.036616 1.801394 0.086037
6.709 -0.029632 0.036865 1.829320 0.086294
6.809 -0.029231 0.035459 1.876443 0.087757
6.909 -0.029456 0.036142 1.897387 0.088476
7.009 -0.029475 0.036201 1.925313 0.088538
7.109 -0.029381 0.035935 1.974182 0.088819
7.209 -0.029413 0.036010 2.002107 0.088901
7.309 -0.029108 0.035378 2.040504 0.089602
7.409 -0.029350 0.035840 2.064939 0.090123
7.510 -0.029145 0.035485 2.101591 0.090533
7.609 -0.029233 0.035619 2.139988 0.090693
7.709 -0.029356 0.035807 2.167739 0.090918
7.809 -0.028869 0.035120 2.201075 0.091760
7.911 -0.029117 0.035432 2.241217 0.092159
8.009 -0.029026 0.035326 2.267397 0.092299
8.109 -0.028895 0.035174 2.296893 0.092499
8.209 -0.039132 0.057168 2.320683 0.116759
8.309 -0.038636 0.056646 2.338311 0.117479
8.409 -0.038921 0.056926 2.366236 0.117879
8.510 -0.038856 0.056879 2.418596 0.117959
8.609 -0.038979 0.056979 2.446521 0.118117
8.709 -0.038934 0.056947 2.472701 0.118172
8.810 -0.038507 0.056618 2.516684 0.118711
8.909 -0.038967 0.056938 2.546354 0.119272
9.009 -0.038749 0.056796 2.572534 0.119533
9.110 -0.038530 0.056659 2.607441 0.119791
9.209 -0.038634 0.056727 2.649329 0.119915
9.309 -0.038083 0.056440 2.666782 0.120536
9.409 -0.038847 0.056797 2.710590 0.121379
9.509 -0.038673 0.056723 2.740260 0.121569
9.609 -0.038024 0.056458 2.768186 0.122270
9.709 -0.038310 0.056562 2.808328 0.122575
9.810 -0.032379 0.061033 2.848204 0.130002
9.910 -0.025396 0.067260 2.889129 0.139359
10.010 -0.025447 0.067277 2.925781 0.139413
10.110 -0.025394 0.067260 2.960687 0.139468
10.209 -0.025694 0.067312 2.985122 0.139772
10.316 -0.025138 0.067243 3.039227 0.140332
10.410 -0.025038 0.067234 3.061916 0.140432
10.518 -0.025141 0.067241 3.091587 0.140535
10.609 -0.024902 0.067234 3.124748 0.140775
10.709 -0.024900 0.067233 -3.120040 0.140777
10.809 -0.025020 0.067228 -3.099096 0.140897
10.910 -0.024939 0.067228 -3.062444 0.140978
11.009 -0.025058 0.067217 -3.034519 0.141097
11.112 -0.024284 0.067320 -3.001357 0.141878
11.209 -0.024042 0.067358 -2.955804 0.142123
11.309 -0.023926 0.067382 -2.929624 0.142241
11.409 -0.024177 0.067322 -2.900128 0.142499
11.512 -0.016726 0.044016 -2.837660 0.166968
11.609 -0.015196 0.040426 -2.809986 0.170869
11.710 -0.015761 0.040221 -2.785551 0.171471
11.828 -0.014754 0.040656 -2.727955 0.172568
11.909 -0.015079 0.040505 -2.705266 0.172926
12.010 -0.015606 0.040251 -2.677166 0.173511
12.109 -0.015037 0.040551 -2.630217 0.174155
12.209 -0.015123 0.040500 -2.604037 0.174255
12.312 -0.014819 0.040689 -2.579602 0.174614
12.409 -0.015299 0.040360 -2.528813 0.175196
12.509 -0.015221 0.040421 -2.504553 0.175295
12.609 -0.014631 0.040875 -2.474882 0.176040
12.709 -0.014966 0.040590 -2.424093 0.176481
12.809 -0.014952 0.040603 -2.399833 0.176500
12.921 -0.014803 0.040492 -2.375276 0.176686
13.009 -0.016278 0.036569 -2.349510 0.180877
13.109 -0.016065 0.036792 -2.319839 0.181185
13.210 -0.016224 0.036615 -2.295405 0.181423
13.309 -0.016087 0.036775 -2.267479 0.181634
13.410 -0.015972 0.036915 -2.215120 0.181815
13.509 -0.016102 0.036737 -2.192430 0.182035
13.609 -0.016059 0.036804 -2.157524 0.182115
13.709 -0.015920 0.037024 -2.120872 0.182375
13.809 -0.015950 0.036972 -2.092947 0.182435
13.909 -0.015994 0.036904 -2.042332 0.182515
14.010 -0.015860 0.037174 -2.014407 0.182817
14.109 -0.015809 0.037283 -1.988227 0.182937
14.210 -0.016008 0.036806 -1.956811 0.183454
14.309 -0.015781 0.037429 -1.921904 0.184117
14.410 -0.015722 0.037579 -1.886998 0.184277
14.509 -0.015842 0.037193 -1.862563 0.184681
14.609 -0.015742 0.037557 -1.822420 0.185058
14.710 -0.027014 0.060675 -1.687034 0.210778
14.809 -0.027014 0.060676 -1.669581 0.210778
14.909 -0.026987 0.060978 -1.634674 0.211081
15.013 -0.026996 0.060817 -1.598023 0.211242
15.109 -0.026990 0.061435 -1.557880 0.211859
15.210 -0.026983 0.061179 -1.536936 0.212115
15.310 -0.026974 0.060954 -1.501855 0.212341
15.410 -0.027030 0.061586 -1.473930 0.212975
15.510 -0.027009 0.061428 -1.432042 0.213135
15.609 -0.027027 0.061523 -1.407258 0.213232
15.709 -0.027016 0.061508 -1.367116 0.213251
15.809 -0.026981 0.061351 -1.342506 0.213411
15.909 -0.027030 0.061545 -1.309171 0.213611
16.010 -0.026989 0.061395 -1.286656 0.213767
16.109 -0.027166 0.061953 -1.243023 0.214353
16.209 -0.027058 0.061674 -1.208116 0.214652
16.311 -0.027088 0.061746 -1.183681 0.214730
16.410 -0.020101 0.066058 -1.089884 0.222940
16.509 -0.019884 0.065661 -1.054978 0.223393
16.609 -0.019977 0.065818 -1.027052 0.223576
16.711 -0.019976 0.065819 -0.981674 0.223577
16.810 -0.020010 0.065868 -0.960730 0.223637
16.910 -0.020271 0.066230 -0.910115 0.224084
17.010 -0.020067 0.065974 -0.883935 0.224411
17.109 -0.020171 0.066096 -0.859501 0.224571
17.209 -0.019935 0.065858 -0.807141 0.224906
17.309 -0.019769 0.065685 -0.782706 0.225147
17.414 -0.020401 0.066290 -0.756526 0.226022
17.509 -0.020393 0.066288 -0.721620 0.226029
17.615 -0.020631 0.066480 -0.679732 0.226335
17.710 -0.020615 0.066468 -0.655297 0.226354
17.811 -0.020065 0.065985 -0.619723 0.227086
17.909 -0.019652 0.065357 -0.575198 0.227838
18.009 -0.019465 0.065240 -0.555999 0.228059
18.109 -0.019484 0.065245 -0.522838 0.228080
18.209 -0.019729 0.065387 -0.479205 0.228363
18.309 -0.019704 0.065373 -0.447789 0.228392
18.409 -0.019887 0.065456 -0.419863 0.228593
18.509 -0.019737 0.065399 -0.376230 0.228754
18.610 -0.019944 0.065476 -0.346560 0.228975
18.709 -0.019722 0.065409 -0.302926 0.229207
18.809 -0.020060 0.065505 -0.275001 0.229558
18.909 -0.020332 0.065578 -0.248647 0.229840
19.009 -0.019889 0.065479 -0.205188 0.230293
19.111 -0.020390 0.065570 -0.172027 0.230803
19.209 -0.020390 0.065574 -0.142356 0.230806
19.310 -0.023284 0.059105 -0.106183 0.237893
19.410 -0.026084 0.055105 -0.083158 0.242776
19.509 -0.025782 0.055088 -0.051742 0.243079
19.609 -0.025420 0.055075 -0.016835 0.243442
19.711 -0.025902 0.055074 0.025053 0.243924
19.809 -0.025741 0.055080 0.054723 0.244084
19.910 -0.026411 0.055028 0.091375 0.244756
20.009 -0.026252 0.055046 0.128027 0.244916
20.109 -0.026372 0.055028 0.148971 0.245037
20.209 -0.026608 0.054993 0.148971 0.245276
20.309 -0.026667 0.054984 0.148971 0.245336
20.411 -0.026667 0.054984 0.148971 0.245336
20.509 -0.026667 0.054984 0.148971 0.245336
20.609 -0.026667 0.054984 0.148971 0.245336
20.711 -0.026667 0.054984 0.148971 0.245336
20.810 -0.026667 0.054984 0.148971 0.245336
20.909 -0.026667 0.054984 0.148971 0.245336
21.009 -0.024440 0.055318 0.148971 0.247588
21.109 -0.017203 0.056404 0.148971 0.254906
21.209 -0.003304 0.058490 0.148971 0.268961
21.310 0.011715 0.060761 0.150716 0.284150
21.411 0.023025 0.062479 0.150716 0.295590
21.513 0.032709 0.063953 0.152462 0.305385
21.609 0.051540 0.066847 0.152462 0.324438
21.709 0.063054 0.068626 0.154207 0.336088
21.809 0.074813 0.070459 0.154207 0.347990
21.909 0.094871 0.073613 0.155952 0.368294
22.009 0.106263 0.075415 0.157872 0.379827
22.109 0.117956 0.077254 0.155952 0.391664
22.212 0.137165 0.080274 0.155952 0.411109
22.309 0.148494 0.082077 0.159617 0.422580
22.409 0.160424 0.084014 0.161363 0.434666
22.509 0.223947 0.073659 0.195630 0.499028
22.611 0.235176 0.075904 0.199121 0.510479
22.709 0.252285 0.079357 0.199121 0.527933
22.809 0.266351 0.082211 0.202786 0.542286
22.910 0.278140 0.084662 0.206451 0.554327
23.010 0.295569 0.088387 0.213607 0.572149
23.109 0.310233 0.091585 0.215352 0.587158
23.210 0.321656 0.094083 0.215352 0.598851
23.309 0.338915 0.097888 0.217272 0.616525
23.409 0.350409 0.100446 0.219017 0.628299
23.510 0.366699 0.104082 0.220763 0.644991
23.609 0.380844 0.107256 0.220763 0.659487
23.710 0.392584 0.109891 0.220763 0.671519
23.812 0.407027 0.113132 0.220763 0.686322
23.909 0.422737 0.116658 0.220763 0.702423
24.010 0.434027 0.119191 0.220763 0.713993
24.109 0.445624 0.121794 0.220763 0.725878
24.209 0.466000 0.126340 0.219017 0.746756
24.309 0.477596 0.128932 0.219017 0.758638
24.411 0.494471 0.132709 0.219017 0.775930
24.509 0.504863 0.135036 0.220763 0.786580
24.610 0.515805 0.137492 0.220763 0.797794
24.709 0.535604 0.141935 0.220763 0.818085
24.809 0.547719 0.144654 0.220763 0.830502
24.909 0.558345 0.147044 0.222683 0.841393
25.009 0.576214 0.151075 0.222683 0.859711
25.109 0.585958 0.153267 0.222683 0.869698
25.210 0.598539 0.156154 0.238216 0.882606
25.309 0.613658 0.160525 0.311694 0.898344
25.409 0.624499 0.164411 0.362309 0.909861
25.512 0.635664 0.169163 0.423395 0.921995
25.610 0.646105 0.252522 0.533664 1.006005
25.712 0.655069 0.258153 0.575377 1.016592
25.809 0.664054 0.264415 0.629657 1.027544
25.910 0.674158 0.272339 0.690743 1.040384
26.011 0.680693 0.278003 0.727395 1.049032
26.109 0.686295 0.283234 0.764047 1.056696
26.209 0.695591 0.292766 0.821643 1.070011
26.309 0.700559 0.298360 0.856550 1.077493
26.410 0.706888 0.305989 0.891456 1.087404
26.509 0.714824 0.316401 0.936835 1.100496
26.610 0.718445 0.339890 0.992976 1.124263
26.710 0.726478 0.352731 1.026137 1.139409
26.812 0.734714 0.366975 1.059299 1.155863
26.909 0.739726 0.376179 1.083733 1.166343
27.009 0.744283 0.385138 1.109913 1.176394
27.111 0.752319 0.402077 1.146565 1.195142
27.209 0.756343 0.411342 1.178156 1.205244
27.309 0.759930 0.421662 1.263677 1.216170
27.409 0.764340 0.440680 1.403303 1.235693
27.509 0.765635 0.451725 1.483588 1.246813
27.610 0.766015 0.462145 1.567364 1.257240
27.709 0.764952 0.478978 1.686046 1.274106
27.809 0.763520 0.488078 1.752369 1.283318
27.909 0.760134 0.502730 1.822182 1.298357
28.010 0.747544 0.531976 1.986487 1.330198
28.109 0.742792 0.542115 2.023139 1.341395
28.214 0.734606 0.557378 2.096443 1.358714
28.309 0.726719 0.569860 2.159275 1.373479
28.409 0.719836 0.579496 2.208144 1.385321
28.509 0.709266 0.592573 2.277957 1.402136
28.609 0.703762 0.598773 2.307628 1.410427
28.710 0.674602 0.605088 2.297153 1.440263
28.815 0.663709 0.610541 2.318030 1.452444
28.909 0.658513 0.615918 2.354507 1.459921
29.009 0.649917 0.623928 2.419259 1.471671
29.109 0.644787 0.628247 2.454165 1.478376
29.209 0.639465 0.632403 2.490817 1.485129
