# t_sec x y yaw_rad cum_dist_m
0.127 -0.009274 0.001562 0.000001 0.000000
0.223 -0.009274 0.001562 0.000001 0.000000
0.323 -0.009274 0.001562 0.000001 0.000000
0.423 -0.009274 0.001562 0.000001 0.000000
0.523 -0.009235 0.001562 0.000001 0.000039
0.627 -0.009235 0.001562 0.000001 0.000039
0.723 -0.009235 0.001562 0.000001 0.000039
0.825 -0.009235 0.001562 0.000001 0.000039
0.929 -0.009235 0.001562 0.000001 0.000039
1.023 -0.009235 0.001562 0.000001 0.000039
1.123 -0.009235 0.001562 0.000001 0.000039
1.226 -0.009235 0.001562 0.000001 0.000039
1.323 -0.009235 0.001562 0.000001 0.000039
1.423 -0.009235 0.001562 0.000001 0.000039
1.523 -0.009235 0.001562 0.000001 0.000039
1.625 -0.009494 0.001562 0.003491 0.000299
1.723 -0.009616 0.001560 0.010473 0.000421
1.824 -0.010036 0.001541 0.054106 0.000841
1.924 -0.009879 0.001554 0.083776 0.000998
2.023 -0.009858 0.001550 0.125664 0.001020
2.123 -0.010035 0.001529 0.158826 0.001198
2.223 -0.009483 0.001626 0.186751 0.001758
2.324 -0.009630 0.001591 0.228639 0.001910
2.423 -0.009669 0.001585 0.261800 0.001949
2.523 -0.009595 0.001603 0.287980 0.002025
2.623 0.025192 0.005458 0.362858 0.037025
2.723 0.025562 0.005604 0.396020 0.037423
2.823 0.025195 0.005445 0.420454 0.037824
2.923 0.025265 0.005479 0.465833 0.037902
3.023 0.025076 0.005376 0.500739 0.038117
3.123 0.024936 0.005298 0.528665 0.038277
3.227 0.025259 0.005498 0.570553 0.038657
3.323 0.025294 0.005519 0.603888 0.038699
3.426 0.025228 0.005473 0.628498 0.038779
3.523 0.024957 0.005266 0.668640 0.039120
3.623 0.025444 0.005669 0.705292 0.039752
3.723 0.025312 0.005551 0.733217 0.039929
3.823 0.025032 0.005295 0.771614 0.040308
3.923 0.025144 0.005404 0.797794 0.040464
4.023 0.025185 0.005448 0.823974 0.040524
4.133 0.057107 0.023004 0.852621 0.076956
4.223 0.056591 0.022394 0.878801 0.077755
4.324 0.056675 0.022503 0.906727 0.077893
4.423 0.056797 0.022640 0.957341 0.078075
4.523 0.056693 0.022489 0.985266 0.078258
4.623 0.056925 0.022862 1.030645 0.078698
4.723 0.056806 0.022653 1.063806 0.078938
4.824 0.056954 0.022934 1.089986 0.079254
4.923 0.056886 0.022793 1.112675 0.079411
5.023 0.056959 0.022997 1.163290 0.079628
5.125 0.057056 0.023227 1.196451 0.079877
5.224 0.056736 0.022384 1.217395 0.080779
5.323 0.056934 0.022994 1.266264 0.081420
5.423 0.056884 0.022801 1.301171 0.081620
5.523 0.056883 0.022809 1.336078 0.081628
5.623 0.056898 0.022867 1.362257 0.081688
5.728 0.028993 0.025025 1.424028 0.109676
5.823 0.029028 0.025303 1.448638 0.109957
5.923 0.028996 0.024880 1.490526 0.110381
6.023 0.028991 0.024918 1.527177 0.110419
6.124 0.029006 0.025341 1.553183 0.110842
