# t_sec x y yaw_rad cum_dist_m
0.117 0.000001 0.001234 0.003125 0.000000
0.210 0.000001 0.001234 0.003125 0.000000
0.310 0.000001 0.001234 0.003125 0.000000
0.410 -0.000239 0.001231 0.018833 0.000240
0.510 -0.000298 0.001230 0.032796 0.000298
0.610 -0.000439 0.001220 0.067702 0.000440
0.710 0.000002 0.001255 0.101038 0.000882
0.815 0.000182 0.001277 0.125473 0.001063
0.910 -0.000117 0.001235 0.167360 0.001365
1.010 -0.000057 0.001246 0.198776 0.001425
1.110 -0.000156 0.001225 0.242410 0.001526
1.213 -0.000114 0.001231 0.278887 0.001569
1.313 -0.000150 0.001220 0.301925 0.001606
1.412 -0.000355 0.001154 0.336832 0.001822
1.510 -0.000056 0.001268 0.382211 0.002143
1.611 -0.000076 0.001261 0.411881 0.002163
1.710 -0.000011 0.001283 0.443297 0.002232
1.810 -0.033263 0.034736 0.476139 0.049399
1.910 -0.033317 0.034701 0.518027 0.049463
2.012 -0.033382 0.034665 0.542461 0.049538
2.113 -0.033589 0.034540 0.587840 0.049779
2.211 -0.033429 0.034651 0.622746 0.049974
2.328 -0.033348 0.034710 0.650672 0.050074
2.410 -0.033480 0.034599 0.697796 0.050246
2.510 -0.033190 0.034849 0.720485 0.050629
2.610 -0.033219 0.034824 0.753646 0.050668
2.711 -0.033287 0.034753 0.802515 0.050766
2.810 -0.033428 0.034607 0.828695 0.050969
2.910 -0.033043 0.035036 0.860111 0.051546
3.010 -0.033383 0.034621 0.907235 0.052082
3.110 -0.033130 0.034958 0.935160 0.052504
3.210 -0.033257 0.034777 0.968322 0.052725
3.310 -0.023273 0.022920 1.038813 0.068226
3.411 -0.023470 0.022571 1.064993 0.068627
3.510 -0.023555 0.022412 1.094664 0.068807
3.611 -0.023396 0.022714 1.143358 0.069149
3.710 -0.023466 0.022549 1.171458 0.069328
3.810 -0.023407 0.022699 1.192228 0.069489
3.910 -0.023368 0.022813 1.246507 0.069609
4.015 -0.023406 0.022693 1.276178 0.069735
4.110 -0.023430 0.022594 1.305674 0.069837
4.213 -0.023420 0.022633 1.344420 0.069878
4.310 -0.023445 0.022517 1.379327 0.069997
4.411 -0.023425 0.022655 1.419644 0.070137
4.511 -0.023414 0.022750 1.445824 0.070232
4.610 -0.023435 0.022512 1.487712 0.070471
4.710 -0.023440 0.022451 1.508656 0.070533
4.810 -0.046436 0.048057 1.552808 0.104949
4.910 -0.046436 0.048058 1.566771 0.104950
5.010 -0.046446 0.048329 1.617385 0.105222
5.110 -0.046447 0.048350 1.641820 0.105243
5.210 -0.046423 0.048071 1.674981 0.105524
5.310 -0.046441 0.048237 1.720360 0.105692
5.413 -0.046424 0.048138 1.748285 0.105792
5.510 -0.046441 0.048218 1.777956 0.105873
5.610 -0.046465 0.048331 1.825080 0.105988
5.710 -0.046350 0.047915 1.851259 0.106420
5.811 -0.046452 0.048235 1.882675 0.106756
5.910 -0.046343 0.047952 1.931545 0.107059
6.010 -0.046327 0.047910 1.959470 0.107104
6.114 -0.046422 0.048130 1.996122 0.107344
6.210 -0.091597 0.096338 1.986530 0.173411
6.313 -0.091572 0.096283 2.012710 0.173472
6.412 -0.091635 0.096412 2.047617 0.173616
6.510 -0.091630 0.096399 2.089505 0.173630
6.610 -0.091589 0.096331 2.119175 0.173709
6.710 -0.091524 0.096228 2.148846 0.173831
6.810 -0.091571 0.096294 2.194050 0.173912
6.910 -0.091508 0.096215 2.225640 0.174013
7.011 -0.091524 0.096229 2.260547 0.174034
7.110 -0.091536 0.096245 2.295628 0.174055
7.210 -0.091714 0.096435 2.328615 0.174315
7.310 -0.091693 0.096417 2.365441 0.174343
7.410 -0.091562 0.096292 2.393367 0.174523
7.510 -0.091811 0.096510 2.435254 0.174855
7.611 -0.091743 0.096458 2.468241 0.174941
7.710 -0.091493 0.096263 2.511874 0.175258
7.832 -0.086547 0.121228 2.541695 0.200708
7.913 -0.086666 0.121303 2.583757 0.200849
8.011 -0.086768 0.121365 2.613428 0.200969
8.113 -0.086767 0.121365 2.632626 0.200969
8.210 -0.086716 0.121337 2.690048 0.201028
8.310 -0.086770 0.121362 2.718148 0.201089
8.410 -0.086491 0.121244 2.761781 0.201392
8.511 -0.086473 0.121236 2.780979 0.201412
8.610 -0.086774 0.121342 2.826358 0.201731
8.710 -0.086681 0.121316 2.871737 0.201827
8.810 -0.086544 0.121282 2.904898 0.201969
8.913 -0.086699 0.121316 2.931078 0.202128
9.012 -0.086760 0.121330 2.962494 0.202190
9.111 -0.086323 0.121260 3.007872 0.202632
9.210 -0.086463 0.121276 3.030562 0.202772
9.310 -0.089452 0.118350 3.060991 0.206955
9.410 -0.091750 0.116349 3.109179 0.210003
9.510 -0.091852 0.116350 3.137104 0.210105
9.611 -0.091953 0.116349 -3.107684 0.210206
9.711 -0.091808 0.116356 -3.071032 0.210351
9.816 -0.091928 0.116346 -3.041361 0.210471
9.912 -0.091947 0.116343 -3.015182 0.210491
10.010 -0.091847 0.116357 -2.966312 0.210592
10.110 -0.091710 0.116385 -2.933151 0.210732
10.210 -0.091651 0.116398 -2.908716 0.210792
10.310 -0.091804 0.116357 -2.871715 0.210951
10.410 -0.092055 0.116281 -2.834889 0.211213
10.510 -0.091827 0.116355 -2.789685 0.211453
10.611 -0.091883 0.116334 -2.761760 0.211514
10.710 -0.063716 0.079772 -2.717879 0.257668
10.811 -0.046688 0.057495 -2.660367 0.285707
10.911 -0.046741 0.057466 -2.635758 0.285767
11.010 -0.046708 0.057483 -2.605913 0.285805
11.111 -0.046895 0.057367 -2.571006 0.286025
11.215 -0.046878 0.057379 -2.525802 0.286046
11.310 -0.046977 0.057310 -2.499622 0.286167
11.411 -0.046743 0.057491 -2.462970 0.286464
11.511 -0.046666 0.057558 -2.417592 0.286565
11.618 -0.046547 0.057664 -2.391412 0.286725
11.712 -0.046475 0.057735 -2.354760 0.286826
11.810 -0.046727 0.057471 -2.309381 0.287192
11.918 -0.046648 0.057562 -2.284946 0.287313
12.011 -0.046635 0.057577 -2.232587 0.287333
12.110 -0.043355 0.076764 -2.231453 0.306798
12.210 -0.043307 0.076826 -2.203528 0.306876
12.310 -0.043306 0.076828 -2.161640 0.306879
12.410 -0.043431 0.076622 -2.119752 0.307120
12.510 -0.043369 0.076730 -2.095318 0.307244
12.612 -0.043273 0.076902 -2.055175 0.307441
