# t_sec x y yaw_rad cum_dist_m
0.103 0.001564 0.001070 0.004687 0.000000
0.202 0.000001 0.001070 0.004687 0.001563
0.303 -0.000219 0.001067 0.018825 0.001783
0.402 -0.000299 0.001065 0.038023 0.001863
0.502 -0.000338 0.001063 0.071185 0.001902
0.602 -0.000316 0.001065 0.114818 0.001924
0.702 -0.000198 0.001080 0.130700 0.002043
0.802 -0.000276 0.001066 0.160371 0.002122
0.902 -0.000553 0.001017 0.207495 0.002403
1.002 -0.000397 0.001054 0.237165 0.002563
1.102 -0.000337 0.001068 0.261774 0.002624
1.203 -0.000541 0.001003 0.298601 0.002838
1.302 -0.001019 0.000850 0.328272 0.003340
1.402 0.000051 0.001243 0.368414 0.004480
1.502 -0.000454 0.001035 0.410302 0.005027
1.602 -0.000255 0.001126 0.438227 0.005246
1.702 -0.000037 0.001233 0.467898 0.005488
1.802 -0.000349 0.001060 0.513276 0.005844
1.903 -0.000100 0.001208 0.542773 0.006134
2.006 -0.000156 0.001170 0.579599 0.006201
2.104 -0.000031 0.001259 0.623232 0.006354
2.202 -0.000034 0.001256 0.654648 0.006358
2.306 -0.000140 0.001173 0.684319 0.006493
2.403 -0.000198 0.001123 0.710499 0.006569
2.503 -0.000234 0.001089 0.748896 0.006619
2.602 -0.035456 0.016721 0.798805 0.045154
2.702 -0.035576 0.016595 0.823239 0.045329
2.802 -0.035429 0.016762 0.851165 0.045551
2.903 -0.035608 0.016538 0.901779 0.045837
3.002 -0.035473 0.016714 0.931450 0.046059
3.102 -0.035355 0.016875 0.969847 0.046259
3.202 -0.035460 0.016721 1.013480 0.046446
3.302 -0.035337 0.016925 1.034424 0.046685
3.402 -0.035388 0.016836 1.083119 0.046788
3.502 -0.035325 0.016961 1.111219 0.046928
3.602 -0.035279 0.017054 1.139144 0.047032
3.702 -0.035408 0.016760 1.177541 0.047352
3.802 -0.035315 0.017002 1.212273 0.047612
3.902 -0.035023 0.013775 1.241094 0.050852
4.002 -0.034965 0.012994 1.280647 0.051636
4.104 -0.034888 0.013261 1.318869 0.051913
4.202 -0.034954 0.012992 1.348715 0.052190
4.302 -0.034896 0.013287 1.392348 0.052491
4.402 -0.034902 0.013245 1.418528 0.052533
4.502 -0.034882 0.013404 1.449944 0.052693
4.602 -0.034908 0.013126 1.483105 0.052973
4.702 -0.034910 0.013165 1.521502 0.053012
4.802 -0.034901 0.013405 1.545937 0.053252
4.902 -0.034897 0.013145 1.589570 0.053513
